metric	value
retained_path	platform\device_mgr\device_mgr.c
linked_functions	20
ghidra_discovered_functions	4
additional_recovered_functions	16
path_anchored_functions	4
body_bytes	2484
body_concat_sha256	e4ac2fc2209bbdeaf3a277326bffba4128026e147cfce4597006eac11bb82c1f
physical_interval	[0x004C6240,0x004C6D04)
physical_bytes	2756
physical_sha256	7e45a3a41851f1558a538be5e4eaf57dcefe1bf5a9f60d20a984a29e81bee93c
noncode_bytes	272
noncode_concat_sha256	a5a17a73cb02190a56d3c794a1c35570023cbe075a87b047cc4a40fa7b696486
reachable_instructions	931
reachable_instruction_digest	58bc559620a687096d4f887818c7b4814481580e08493591b84ff88c15ad3c83
direct_bl_entry_sites	18
direct_bl_entry_digest	ab6069b62c103bff5e18621a4bf0e8e8d1755534edcbed40eb0eb7bb86fae15a
stored_aligned_function_entry_pointers	4
raw_instruction_word_interior_collisions	1
direct_body_calls	152
internal_direct_body_calls	15
external_direct_body_calls	137
direct_body_call_digest	11d3172199d54098494409ae1ce97848be50c8226b68e7b3ec0e04114f3dc903
indirect_body_calls	1
strict_interior_ingress	0
strict_interior_ingress_digest	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
third_party_dependency	EasyLogger, exact CMSIS-FreeRTOS wrappers, FreeRTOS tick getter, and bounded IAR DLIB edges only
private_producing_commit_observable	false
production_routed	false
