stock_start	stock_end_exclusive	stock_sha256	source_path_anchor
0x005B7934	0x005B7966	5a8ef7f50ccd31727a760cb5a4b9fc620eed05d4f062b56824ba04f073761bf1	no
0x005B7966	0x005B7A02	9e1a2f50be4c8bcb3ec02601aae1a8e4899a94cd629c33d9aec5e83cbcf8899f	yes
0x005B7A02	0x005B7A4C	34eb4dfec8c83e8e2a252e5c6a8bcd449cb0bce2ec8b56f7eaf7ee3a1d41d28f	no
0x005B7A4C	0x005B7ABA	7cda9d11aaaea799e427961d4aee528a187d443883f1b224bc92b926b6bea9db	no
0x005B7ABA	0x005B7B60	fa4c44df8917ee7cdabaf4eedb630f53f2a97ae594b98d7ac8d07138ff7a1f9b	no
0x005B7B60	0x005B824C	2701f457dcdc99b0ab2a009981e9acb9b6089bc4ef954e4bab733af611ba1d66	yes
0x005B824C	0x005B82C6	82ac79b17f2c3aa9e9fd0f6d1f6c42b2a533e45abd86f3b025e9206622412c71	no
0x005B82CC	0x005B82E4	7d7be65b42af498458c36ef4477b9729d79ff8331cc067f399e641ffcc1a4c4d	no
0x005B82E4	0x005B8402	96ca29feaffe65ac1cbff10f2db22e6949371e2f7508bcc0bd0ca610cbee0afc	no
0x005B8402	0x005B845C	cbe9e7a5ceddd4d235b32961206ce3c2fa6b517df06e2103fa864e73bca584c5	no
0x005B845C	0x005B8494	6684b76b0c339950e8820fa470bd524ba82f75bdf3a0db97a959f4bddc362916	no
0x005B84AC	0x005B8562	e34d94dbb790e219dfb124549471a17d33ddc6add5df1f85eb66db16058b2f30	no
0x005B856C	0x005B858A	ba46400df6a2696a5d10cbffc457704c8ec61c95e8f403e8de9c9bb6675aca0b	no
0x005B8594	0x005B85C0	e3aeba4d3c8c0b689605a11a7818a444154531f1c5b1ec86b8edde15920dd24b	no
0x005B85D4	0x005B8666	0839cb51be2a4cc0b5a7726abd56c0b46126a85cb85fd683d581480ecdbb1981	no
0x005B8666	0x005B86A0	33114b0e0d9d3a086cfb91f6e5d5ceb774ef4de2ded55c21b3b153cc1f5f6d24	no
0x005B86A0	0x005B86D2	49f1fd68dd7a9fda4f92b82a40cd631d5b4bd134bbc8329aeafc90b4b26cf761	no
0x005B86D2	0x005B8718	3ba0be6d61a23f04969525ab54f7ba4c72f53616cd9daaf0d9b679431887234e	no
0x005B871C	0x005B872A	b52fdc55411ed582364fc02232e4dd4082da67df24a9ab5abc98fb77315fed0b	no
