role	family	commit	path	blob	bytes	sha256	license	assessment
historical_oracle	Packetcraft-r19.02/AmbiqSuite-R2.4.2-R2.5.1	86372d84ef0386d8834ed036e613c8f2ded1ff16	ble-host/sources/stack/dm/dm_conn_slave_leg.c	9559ec89128abef4cf3077abddb9ecc9315b7043	3950	dfd7382be34e31719419a2e3f65c14a1236524fa1d41837e81df3163036f380d	Apache-2.0	six-entry unified action table and unlocked one-table Init excluded
selected_public_source	Packetcraft-r20.05c	3656312d6b73e2a2c1c8b33ee0385bc199dd97e6	ble-host/sources/stack/dm/dm_conn_slave_leg.c	d714da9f52fc08aa963a280dcdaafda1eff2eb39	4043	3bfa84746595aee9bd692db41a0df930b2ec1a4c59adbff4c62cc82b0804eef7	Apache-2.0	exact four-entry main table and locked two-table Init observed in stock
