stock_start	stock_end_exclusive	stock_bytes	stock_sha256	path_reference_sites	reachable_instructions
0x5f98d0	0x5f9c26	854	214ce1531f4ff69b2c906de4368171ca872bab1e4cb8889f5cd2d123650ad1a3	10	349
