index	name	identity	entry	end_exclusive	size	sha256	path_anchor	direct_entry_callers	stored_pointer_cells
1	semantic_whitelist_file_size_preserving_position	semantic	0x004D5930	0x004D597A	74	c829afb8a6522bb86d69e20c6fcc31aed67b6bed3622a47d6a49e54c9d669f77	false	1	0
2	_parseJsonWhitelistToStruct	exact retained diagnostic symbol	0x004D597A	0x004D5F30	1462	6e6dc09af522d705fe6ba7908c5e11e63738d693ba0f4dc90926c20a86305eab	true	1	0
3	_printAppWhiteListInfo	exact retained diagnostic symbol	0x004D5F38	0x004D631C	996	4ca85b3751cc7c965d51b79d4bf8f1ca85e9f5bc86361645e8d2ad4a8eeac838	true	1	0
4	_parseWhiteListFromFS	exact retained diagnostic symbol	0x004D6360	0x004D676E	1038	8eae0f99eb521cf7b2c50e44129783b401c3a792c6aa36fe416cf59a8dfb7fbc	true	1	0
5	SVC_IsOnWhitelistByIdentifier	exact retained diagnostic symbol	0x004D67B8	0x004D6A1A	610	c149f381937d9fb2de5ade127ac1e79b339e95f277d54937a935889512d09522	true	2	0
6	semantic_whitelist_get_cached_crc32	semantic	0x004D6A20	0x004D6A3E	30	3fa82af9f0fb28838208ad1ed766408a36145c0d03cf5c0af2fed02bad3c1fb2	false	1	0
7	SVC_WhitelistManagerInit	exact retained diagnostic symbol	0x004D6A5C	0x004D6AC0	100	8daa3912085086615f9ffd8d7618cd07b52265a7c46577af5d7e1c464867f42a	true	2	0
