metric	value
retained_path_anchors	5
restored_pathless_functions	2
linked_functions	7
anchored_body_bytes	4206
restored_pathless_body_bytes	104
body_bytes	4310
body_concat_sha256	dcf6b92f4d9d8ff841302754b9630848be3a517233babaec071a9f48194c7795
physical_interval	[0x004D5930,0x004D6BA8)
physical_bytes	4728
physical_sha256	7b35909883910abf830ae2274783a7a265c4ea1364fe3b88f7dda5956d4f07aa
owned_gap_pool_regions	6
owned_gap_pool_bytes	418
owned_gap_pool_sha256	fd98d25dca58521e89889e939241d4b71e3efd7bf899a24c55d43388323cfed6
retained_path_pointer_cells	2
exact_retained_symbols	5
stored_exact_entry_pointers	0
direct_bl_entry_sites	9
external_direct_bl_entry_sites	5
intra_object_direct_bl_entry_sites	4
direct_bl_entry_digest	ff9289b3ac25444b86bcd6e3ccf91466f0b0adf1f66570a83d7cd1735981be81
direct_body_call_sites	264
direct_body_call_digest	120a48173b73041e63a2b243af4a3a6aac26f5a688745cc1269d2b69724c0cd2
raw_direct_strict_interior_candidates	0
true_direct_strict_interior_targets	0
direct_b_w_entry_or_interior_targets	0
raw_entry_or_interior_byte_windows	1
raw_entry_or_interior_byte_window_digest	7b09d3a6b75b3fd99a272bba1e0edb2b88e1ec5e2d11b75ccd0fd4423fd1971b
retained_path	platform\service\message_notify\service_whitelist.c
source_inventory	unavailable; linked object complete but historical source-only count unknown
production_routed	false
ownership_bytes	0
