metric	value
retained_path	platform\service\message_notify\service_android_notify.c
linked_functions	5
ghidra_discovered_functions	3
additional_recovered_functions	2
path_anchored_functions	3
body_bytes	972
body_concat_sha256	a9bf133fb5373a878631649a198c89dc7cc93f84bda634303c6986ff77049332
physical_interval	[0x0048E484,0x0048E8D4)
physical_bytes	1104
physical_sha256	2f616de55b9ab66aa67f3baedd840d68a1a0bd13abb2c1f07be7b3cf7dbc6971
noncode_bytes	132
noncode_concat_sha256	3ba5eb71cd272fc966cb22c951a9e073311f76546746eefbd488d47b57e2bc8f
reachable_instructions	366
reachable_instruction_digest	a283b855130bd18466a51c2ca74b971c6b315e7d639ee2cb3dff82043a8aa405
direct_bl_entry_sites	3
direct_bl_entry_digest	95566dc110fe47d8e3a9f5606799e55b3095c59154f2d3e4c107abb3ee212a97
stored_aligned_function_entry_pointers	2
raw_instruction_word_interior_collisions	0
direct_body_calls	67
internal_direct_body_calls	2
external_direct_body_calls	65
direct_body_call_digest	6d5717a18a88b0d3bb2ff034a5c55ce9839265b1ac312a3d39b3558a1db1afac
indirect_body_calls	0
strict_interior_ingress	0
strict_interior_ingress_digest	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
third_party_dependency	EasyLogger and IAR DLIB edges; closed ANCC/profile/whitelist/sync providers; flagged embedded JSON parser candidate shared with service_whitelist.c
private_producing_commit_observable	false
production_routed	false
