stock_start	stock_end_exclusive	stock_sha256	source_path_anchor
0x005BABA6	0x005BAC42	3244e49eb217a9aee8ef2367b85665b369f8205f9488d490c38985a6fda21e00	yes
0x005BAC42	0x005BAC8C	4eddb54d9741a424e5626bf4c95d70898303f310357c1a715af6b251582d6d41	no
0x005BAC8C	0x005BAD10	b6379254b24d24f91f10040143e4ba09294b5eb89aa5ee27ec7bab1062d4ca8f	no
0x005BAD10	0x005BAD98	3dc593a70d7a52d63d3b3b009135631cb97370ea36e326d6016b540965dd46b1	no
0x005BAD98	0x005BADF4	69ec3e005252cf4ee02d6f355a43634a35801157c663ff66f9adcedf559fd5a6	no
0x005BADF4	0x005BAE2E	5f29034e0c11dee2c21a5132296a3a8774434257402e419c84530c8eb36300cb	no
0x005BAE2E	0x005BAE52	84e39784478d1c0879359a18c341afbcfce973f07ef6218f8e1179b9966ecb3d	no
0x005BAE52	0x005BAEEE	9c6a436bb9a94cdcccc425af5fe3b0e44993770ae530ab19aec07c16dbfa4925	no
0x005BAEF0	0x005BAFAA	07c3cec76642a876da9a85b0f400f00d5021f17eca948e04421385c11ba59ddc	no
0x005BAFC4	0x005BB1CC	eeeb5f6942b8cd699d7956a9613a819b365ad1d5c7ef222eae2cb63b8ba0a41d	yes
0x005BB1CC	0x005BB1FC	4302ce1d119fb33c77332c7cb52ede06dda13c981d0fb66d31c7f4aa3fae784c	no
0x005BB208	0x005BB2C6	8c5ecf72242f86cf608e4f418dd487c3cf8bda01b30ea10d8e0a89d5cd976713	no
0x005BB36C	0x005BBAA4	d42cfdfd2cb3e23bd99dc18baaf87038eaf7de3c3bc2092fbcee83e6f3a5934a	yes
0x005BBAA8	0x005BBAFA	037cbb371628fded2a7cbdb41502c464e2128a80ac495c18b2910b8dbd958446	no
0x005BBB00	0x005BBB16	433bf687db36e8c188cbe34a2cd5df51c8704f89d83a938275a652ee41c18e2f	no
0x005BBB1C	0x005BBB3C	e23b18d4252dc48c14a90d388011342d3529d431130b9780fdd77b70267b8389	no
0x005BBB40	0x005BBB6A	ff804cde8ae9330616e883fc86b9d18aaf425d4afb737bca7c921f4dce7afc47	no
0x005BBB84	0x005BBB8C	06bd98e0dc751395d2633755c7cf33cad02bfd804a18c9268d547c7f49833a79	no
0x005BBB8C	0x005BBC32	2708cfdd766c072731260f20873fb6b154408d0c813c23cb52d40b6284fc49fb	no
0x005BBC3C	0x005BBC76	5d2303c9acfbcaa3870cecd6392440cb2f2cb348f0af9d2ccc7bd9bef49b4038	no
0x005BBC80	0x005BBCB2	34cdf09733271272a1fbed76a13b0baa6d70f2e22470fab276effd5e5aaa127b	no
0x005BBD48	0x005BBD70	518341dafe38195d63d90cfa6543977b35bf3fbcd902c4cfabfa5da8ae4cc9ba	no
0x005BBD70	0x005BBDA4	45e84ed22c2eacd4ebce10aee5da76ca2789c19b8aba77402373b19761ecc0e8	no
