stock_start	stock_end_exclusive	stock_bytes	stock_sha256	path_reference_sites	reachable_instructions
0x5eb438	0x5eb47a	66	f3bbedd8f9a550dfe00c266deb05dd370cbb323cc680ff46147941b145082b1c	0	26
0x5eb47a	0x5eb4f6	124	ffcc70b862c327a359585a1db3e87186799ac0c7ccbaa60a518a69b078db8b44	0	51
0x5eb4f6	0x5eb576	128	d90803a243a04294b764a168421ec69703fafefcad6eb9b1b359f770d52b1acf	0	50
0x5eb576	0x5eb61e	168	2153eb0fd7c4ca46c91f2b5c9a71956a78f0cb87df71f91e1f75ddee362782aa	0	63
0x5eb61e	0x5eb646	40	3ec86d6dcad5321918ee3bfe02374123c5abac4d12fbe929a25a8a9104ddcb77	0	15
0x5eb646	0x5eb8da	660	804e53119db5893013c74aadc83dc3fb9ef373c2b52769577320c1d4ec3de4bd	2	230
