stock_start	stock_end_exclusive	stock_sha256	source_path_anchor
0x0058C12C	0x0058C138	0bd2e16e12873a9d329411d10042b2bff7f9d41da848b0eec03f76f5abeb8948	no
0x0058C138	0x0058C230	8a3002c1e6447857045d5f47b4a3cba374573f4ad3e78f2298f535fbd5624290	no
0x0058C230	0x0058C238	aee27e9d86fabf01e85c96742ce8ac11af902e6daf17d2d1a778ff15e6b54232	no
0x0058C238	0x0058C328	cbcc3f8c48e7d3ba9693f1811a471d8b2c32f5d7b8e90924e90e89ebbd6d53a3	yes
0x0058C328	0x0058C426	b939bd3d141eddbc58aeb8119c14ac5539450c24dc337dcd3c70a9ba15abde04	yes
0x0058C426	0x0058C516	937212548c3e807a8e50290a6ad68e058bcf9cb28b5c36d82c846b22b7ee2db5	yes
0x0058C516	0x0058C622	30fead878dec67bef3c5f3ca607f507afc5d4c81d438190678596a6f7a683d25	yes
0x0058C622	0x0058C6C4	daab103f5d0c3a0126e9675c7918e22afce226acfbd8c0bb57ee048c0e3a71f9	yes
0x0058C6C4	0x0058C72A	bccc8e5686fd58f4fceb46779ad4cbef009f41a253b6a91144997ee39a9cf00a	no
0x0058C7A0	0x0058C81E	ba22cbc010603b5fd19d6d05554d01e961c227fec0072ada4bf6113965ceceb3	no
0x0058C824	0x0058C836	9c5eb8f17f624fc0a72e5c74be93a0ada91078641efdece79446e97d1dd151ed	no
