metric	value
retained_path	app\gui\dashboard\dashboard_watchface_layout3.c
linked_functions	19
ghidra_discovered_functions	12
additional_recovered_functions	7
path_anchored_functions	1
body_bytes	3254
body_concat_sha256	0f455cc5915bb902d5a1864b107901a615ded49e883caf2b20d0c902e52923cc
physical_interval	[0x005B9CEC,0x005BAB2C)
physical_bytes	3648
physical_sha256	0a2b91f3b73f6471416ba057802b028a7dff2a09e46ff66e9b12c820ba31ea43
noncode_bytes	394
noncode_concat_sha256	44031ec263aae1e5059066d3e0fe82f4d981184fe4353344d406bfbbb6f67b48
reachable_instructions	1201
reachable_instruction_digest	b425e8793cf33cdc625ce770da660dea930aa5b65ac504179f24b74d35679930
direct_bl_entry_sites	28
direct_bl_entry_digest	a7666db6c949a9711b13faaee86470f7be9f6c03c797273bceb3d7f8929bbeeb
stored_function_entry_pointers	9
stored_function_entry_digest	75a14fcc7741463ffc7bb8c03363fcd4ce4f72c034eb414396f96ea0bfedbe26
raw_overlapping_pseudo_bl_sites	5
direct_body_calls	199
internal_direct_body_calls	26
external_direct_body_calls	173
direct_body_call_digest	d890ebc7170f9500b91147c7b55d2045a00c67cbbc45b291df5b82e28161bdbb
indirect_body_calls	0
strict_interior_ingress	0
third_party_dependency	LVGL EasyLogger IAR DLIB and mpaland printf
private_producing_commit_observable	false
production_routed	false
