metric	value
retained_path	app\gui\tracepoint\tracepoint_setting.c
linked_functions	21
path_anchored_functions	9
additional_recovered_functions	12
recursive_decode_recoveries	4
body_bytes	5100
body_concat_sha256	5eb33cca3f8d78f650e6ee0ced70c57a07ddc47688e469c9fe8620694b838bc5
physical_interval	[0x005EDADC,0x005EF0B0)
physical_bytes	5588
physical_sha256	2ca261b24af1f8cc441f159e55a0f74b403e1668dcd3432199f37f5b5d74f0ca
literal_pool_regions	8
literal_pool_bytes	488
literal_pool_concat_sha256	973cbc7de4006c3d51107eeb7b84622f649f18e02e2f0085ec51148368f4f3d0
path_run_address	0x006F6EFC
path_pointer_cells	0x005EE798,0x005EE8B4,0x005EF014
direct_bl_entry_sites	42
external_direct_bl_entry_sites	0
direct_bl_entry_digest	f5ba21e0ebde98174a7e4083a61cd57def9435cfdd4c0a9aae3893ead77e28af
direct_body_calls	294
internal_direct_body_calls	42
external_direct_body_calls	252
direct_body_call_digest	8d5766f66f09f2af91a9b348e2bfe8c19c5c47585ddd8f329784ccf56e0452b3
stored_entry_pointers	1
stored_entry_pointer_digest	301a6acfd361438670b8ba7be9bcfef9a276979f0ca9f5f845fbb7afb3893d43
strict_interior_bl_decodes	0
unrecovered_direct_object_targets	0
third_party_dependency	EasyLogger nanopb IAR DLIB and transitive littlefs are provider seams only; no upstream definition is embedded
historical_source_available	false
production_routed	false
