metric	value
retained_path	platform\service\compress_log\port\compress_log_port.c
linked_functions	12
path_anchored_functions	3
raw_path_references	6
raw_path_referencing_functions	4
body_bytes	1324
body_concat_sha256	3a7ad30e3761b47953eda29a8237033c7209e950beffc605587f74b3e502ac42
physical_interval	[0x0044A474,0x0044AA2C)
physical_bytes	1464
physical_sha256	ecded42852da19e04b0e31b75c62e2a0fa3b596ee53f13bed94bde2eaad00411
outer_data_regions	3
outer_data_bytes	140
outer_data_concat_sha256	7785de649c5314a53367e5b74d679dbeca21dc39b01232c6e669ef3e52ea7d54
reachable_instructions	526
instruction_digest	2be142ae6dd88378871ba1176b8cb5286ace5a8c17da07dbd5b9178c0f352165
direct_bl_entry_sites	23
direct_bl_entry_digest	bb3a1f3738e141705139ae867fe0151df0f4cd4ae700d51d6689821e0a46f087
strict_interior_bl_entries	0
stored_exact_entry_pointers	1
stored_exact_entry_pointer_digest	6d87e8aa28ef84b17790e0b1735d6584ffc1e58552295413ed9f7746488f3abd
direct_body_calls	68
internal_direct_body_calls	15
external_direct_body_calls	53
direct_body_call_digest	24ac77cd8ad08248569a02b25321f89159eed8ce374aba0c3c545e4b41818597
indirect_body_calls	0
embedded_third_party_definitions	0
third_party_dependency	littlefs v2.10.1-equivalent behind production source-owned file wrappers plus bounded IAR DLIB snprintf
new_version_discriminator	false
private_producing_commit_observable	false
production_routed	false
