stock_start	stock_end_exclusive	stock_bytes	stock_sha256	path_reference_sites	reachable_instructions
0x4e1f7c	0x4e1fa6	42	59e7913e092ae6e0f051367f6ff6b98ffc568af027a63473b1be69e707a33b11	0	17
0x4e1fd2	0x4e20f2	288	d495c9ee8c23fba5417b9d0a025321491cf14b563ac653218a7e6edda3508349	2	110
0x4e20f2	0x4e2976	2180	3f96bcf987ab86c243b7343961bb8c2d90c772a3fa2697f9432743acf95e69fa	8	814
0x4e2976	0x4e2a40	202	59f87112573f4879d6667c0bdba51d512c662a68c52f78f7ab6109e5ba452673	2	74
0x4e2a5c	0x4e2ad6	122	da45c4f47e59679c279b6dba6f9ad9bf61b98e0b48e0f77c70a1638971664aeb	0	54
0x4e2ad6	0x4e2c22	332	ded428b8530bd9496f5fc5ee5b76740b59a3a4b0d45edff9cb71c1b94ca4d990	0	138
0x4e2c40	0x4e2d6c	300	e95fdcb58af1eaa69807f3ddf60e50c6713065a90f95dec62bbe7108f7ef66b2	2	114
