stock_start	stock_end_exclusive	stock_sha256	source_path_anchor
0x00466010	0x00466016	1e097793d636e88654c5b965aa8de8f4cdbf2c55031c845d63c3790e2d432fe9	no
0x00466016	0x0046607C	afec6a299bf3ffa2e39d9bf2c78704b4b05136815a9cc3ac07e9a183ad5e9921	no
0x0046607C	0x004661A6	680bab6b5949f133439f08445338f54007239a7c39ccf269900e060a4b5e6e44	yes
0x004661A6	0x0046636C	9f3ab48296ac39cb70339587ccc0e823d7835e213d8016426a3fbb26d0512dec	yes
0x0046636C	0x00466412	a915f9e870f6fc6f6167e7df598e5b9fafe9a64c4f3a7bdc3399105a8928ad43	no
0x00466412	0x004664FA	84481ef322e8ad4e8fcce3951d85863e142b1cb4af293a69b08adb4775d6f202	no
0x004664FA	0x00466500	e74663789a1fb6f9a51501dfc913af629ed89959d96b677ea02576f93daab161	no
0x00466500	0x00466506	c6c1df6bba9f07b03837f74c2bef8cfdfc1f3a7cfd1d5b221b78fe075849cd77	no
0x00466506	0x0046650C	c7432ad353d98573c0f9f0e47d98837503fad7ec15da0fbd2fa2ec43ca2244b3	no
0x0046650C	0x00466512	491f7e933dd949392f1195404f88f04c7b95ef8f3dee6cb54d53ddc8d060cea0	no
0x00466512	0x00466518	809f6ba6631f043cfc699285fcee2e987b2808eed1be15f7c27dc098811a5d56	no
0x00466518	0x0046651E	bbc171e3e9e33095c4d8671bf9eb5a3722cefa91172cc677dfbcbc9b1d7dced6	no
0x0046651E	0x0046658E	f6188fa6e8a9b9800d07dd64cd3195a9531ac412408fc9a5c13d2f76aea3c49a	yes
0x0046658E	0x00466660	680561fb9df07b17c3978316947b4c01a91a43df53d4038563b08b909e2bb095	yes
0x00466660	0x004667EA	4b61bd6f5d3a782c2d263ef7a9758be1901e6547be60a2d9ba1f481eac501e2a	yes
