stock_start	stock_end_exclusive	stock_bytes	stock_sha256	path_reference_sites	reachable_instructions
0x5cdb46	0x5cdb7e	56	baff21f7708cadc181e1aecfe2a122f89d07806e1b08c7cf09e6e851260807d9	0	24
0x5cdb88	0x5cdc90	264	5df338ce3d34990da55d4866d9d64f389d9ce5da93a0b42282e2051c19ba4a0c	0	110
0x5cdc90	0x5cdd0c	124	4892536cca79a248f0d989eb12ed6806f0e7904c51cd91592a2fbf830e7be6d5	0	47
0x5cdd14	0x5cdd6c	88	cb6282e54f31fbf1345576948b1835206639abdb1d029c4ae05c9a391f38d8ae	0	27
0x5cdd6c	0x5ce01e	690	654534508a3b8547be5449ce9a671e30f493e46075825385ee69a7603831d027	10	261
0x5ce01e	0x5ce138	282	7ab3827532079f0030fc471a2035350f82c0a2f45aaa8deaef9af49bf529a1fa	4	113
