stock_start	stock_end_exclusive	stock_sha256	source_path_anchor
0x004FE0AA	0x004FE1B4	405375355ea751c16054e398bc47fcbb217a860b5af3918852f7e9c84381077e	yes
0x004FE1B4	0x004FE2C2	7455406d1fc511f1082444c106a9741ee3434354d2626b017a695c94d2c0e6e8	yes
0x004FE318	0x004FEC14	15a4383f7dcd336033cbf25781ea7c51e380dbd4ff727936464939e3074896d0	no
0x004FEC14	0x004FEC80	dd7d33783afcdd18fe1f5dec387bebdfd51e2ec0677ee40dae674d040e2afd15	no
0x004FEC98	0x004FEDC0	bd7c4243818cb8c5dd01afabf4aa82034530a606cc7a46cf213fd3ab330d6802	no
0x004FEDCC	0x004FEEE0	eaa7e8e020a76306cd028bc6cbfe86b81374a50f69edc8da260101c27ea87c05	no
0x004FEF04	0x004FF08A	4ec3ef0aead6cf0185f3ee1df877f7ec1d4d9df6181c711a7918b24413123056	yes
0x004FF09C	0x004FF1BE	b18c10b925937a63fb073a34068b1e91a9c9980a5538b12159ad1bfaaf094930	yes
0x004FF214	0x004FF278	93d8fd4d620b021e54aac651945f9c9ce8b79d4f8cd5fad76ae9749c1584aeee	no
0x004FF280	0x004FF2B4	124973c53356015e6f91e35ac26b63329d1117771c5333662eb1fe070e01587e	no
0x004FF2B8	0x004FF30A	e104219123e03b3fce7e97a5ff3e06197144d47454419e2bcacd026a8813334a	no
0x004FF31C	0x004FF48C	a5636e6a869960d2b67bc54c44e547d9e9b27c04baa1b3aee5ad7558a4a50a5d	yes
0x004FF4C0	0x004FF7D8	ffaa02f44fa7b9af5bdbfd88f59b356eec0995bff8b5abfd8186143c8297e58b	yes
0x004FF7DC	0x004FF850	5426121db7a1ed82d92225f8583c9440d01db01168dce5febf7c36db03d3e518	yes
