stock_start	stock_end_exclusive	stock_sha256	source_path_anchor
0x005893F0	0x005893FE	2fc0ec20916dcabb499db839996dc4cb1ed977639d430caaa81f750a6343b417	no
0x005893FE	0x0058949E	b1c545ba1837be0de655486fc6b07dfe1f4b3e4d476dfce427a1434f59c00111	yes
0x0058949E	0x005894D6	11ec3d3385906c88577a0a17c5f239130cf5df28dd946c5e3cce8f79e9b12dd6	no
0x005894D6	0x0058956E	6f5d5ddd9643a833ced1807a995f679ab393f8c0e52218fa7631103aaac9162f	no
0x0058956E	0x0058966C	d63372df5cd5a6ce02f545895c849a277d2c43c5db40b72869207f9a5cb2e6c8	yes
0x0058966C	0x005896B4	bc34aa4ac97984b558977410ba3f16b3a9928adf26b9281a8610ecf9bc77c226	yes
0x005896B4	0x005896FC	3b1965be6b72de2cebaf3d7d7840f655cbce82596a3affd7c441ed771efeae97	yes
0x005896FC	0x005897E0	3fb543d3193b3e6321542b2754fbea746ae732f9681eeca3d3dce0b77463b4dc	yes
0x005897E0	0x005897EE	91f6f11b76f1470d0f5a2ce64a714a7dd8d567d2687a7c68f16a041ed9f1e1db	no
0x005897EE	0x00589892	3269a6abf7903ef174b6417b3dab4ea9b8360122cfd8de2a5bf60fb60676a271	yes
0x00589892	0x00589934	042444e14c330258a549db222e2bb633d0d7c8fb2be981f5b28aeaa9cac9ece0	yes
