metric	value
retained_path	app\gui\dashboard\page_state_sync.c
linked_functions	8
ghidra_discovered_functions	6
additional_recovered_functions	2
path_anchored_functions	7
body_bytes	1244
body_concat_sha256	841f4532004309f7aa257ee3b4966c5dae3b9f60f85758b1374a4bfdad636c7d
physical_interval	[0x004FFE14,0x00500378)
physical_bytes	1380
physical_sha256	ec6e19eb86a48c300a0bf91e70885b899b0235753a2b164820d9a72a97b92a43
noncode_bytes	136
noncode_concat_sha256	e6f839b50180e2c4d1ddb92a4f4a54cc178451eec7c2ce65db19d0b284e9c77c
reachable_instructions	492
reachable_instruction_digest	f45eb5def5aa27435be5d294ace4b088d37822fa8514b2ef4706a6f2acc7bae6
direct_bl_entry_sites	27
direct_bl_entry_digest	3593edb5512ce6b646a6878839dd41d32d917ddcec5720c984ff3620a7eaf985
stored_aligned_function_entry_pointers	0
raw_instruction_word_interior_collisions	22
direct_body_calls	62
internal_direct_body_calls	5
external_direct_body_calls	57
direct_body_call_digest	58483e9a384c805f3a31d82a0bd55f73128e74e70d679f1d5aeb12f4e0e3ea8a
indirect_body_calls	0
strict_interior_ingress	0
third_party_dependency	EasyLogger IAR DLIB and nanopb edges only
private_producing_commit_observable	false
production_routed	false
