metric	value
retained_path	platform\ble\app_ble.c
retained_body_bytes	3192
retained_physical_bytes	3198
bounded_bodies	13
product_app_ble_bodies	12
foreign_vector_bodies	1
body_bytes	3236
body_concat_sha256	60845b967cc5c6fb4c87f827d863defa45504ff642966e07aad9e2f4a284c025
product_body_bytes	3192
product_body_concat_sha256	48edec01b421a876d18a123ee28396ea52e07b73400f0dbb887af1f4d3bebaf2
mixed_physical_interval	[0x004B7478,0x004B8122)
mixed_physical_bytes	3242
mixed_physical_sha256	1c36c8ffbc29b94e18b2a4f1804c30ac5389805a4833bb3c9e5d4b48bc0d7090
product_data_island	[0x004B7F5E,0x004B7F64)
product_data_island_sha256	cef73a4084cae3cf39ea6be5260d9caa4512a825bf0230a69331bc922b101d55
direct_bl_entry_sites	9
direct_bl_entry_digest	b487e4d27642b496fdd3823ede5b237b719880cd8961c87fcffdfabcd020d7f4
direct_body_call_sites	267
direct_body_call_digest	b5892a23703b942c56d0da83479c6fe475f5bd2008859368a6c726ceee7d3f66
stored_entry_pointers	7
stored_entry_pointer_digest	1474229354443ffea1abf12c4857fbbe40f8e25252a9a3e0c7828d3c9068cec8
excluded_unaligned_interior_lookalikes	2
excluded_unaligned_interior_digest	c894de0313efc8f6a6ebfe011f4f6f4dc5dec8b44a5895d86ecdcfa48d2d9560
accepted_strict_interior_pointers	0
direct_bl_strict_interior_targets	0
wide_branch_strict_interior_targets	0
retained_product_path	D:\01_workspace\s200_ap510b_iar_git\platform\ble\app_ble.c
vector_index	75
external_irq	59
irq_enum	GPIO0_607F_IRQn
