stock_start	stock_end_exclusive	stock_sha256	source_path_anchor
0x004D9B34	0x004D9B4A	866dc79ed3d0075d1b9ffbdd45fe225caeb9f0822904bb272ce0b731e5336e42	no
0x004D9B4A	0x004D9BA6	d66f496da811d62c508c12889c677a8b92f4419fd86eb66b6f0e4f3e122725d6	yes
0x004D9BA6	0x004D9BFE	6768f6bdd2f806ff4bc69c9420c15c6095ef85597b56ce5ed00e1ac8dff5538f	yes
0x004D9BFE	0x004D9C86	10836da69f3c288d4a3669536d3720fd6f72f1b52c7c61be6d1d50a8276c30f4	no
0x004D9C86	0x004D9D9A	406cf13a55e336e694089431fe7d2cfb5d5ff9d0fda53126213c6c4b43b78764	yes
0x004D9D9A	0x004D9E88	3accae4a3ea2707c847b3ba805399d7840e0bc8ad108585dd5eeeaaaf8feb9cd	yes
0x004D9E88	0x004D9F6E	b4057456fe3444b87c5b6bf869e8037b1dcc3f24ba1fd69018a771155afccc86	yes
0x004D9F6E	0x004DA078	f5d73fc273e21cfb7fa55063ab944ca37bd58bd146566020a19e1a76ddf7a397	yes
0x004DA078	0x004DA16A	23542cd9c748a0928dcb84a80a0027bc8ba1e7662ca37d5cc7587aefd5af17d9	yes
0x004DA16A	0x004DA382	a660440b7facd43de51feb75f07231ceb97c334ff3fae9640fb221acd7a92c25	yes
0x004DA382	0x004DA4A4	6401e66d97e823a39e87ecc90778b72d5f0a9036255acdd804041391484cc641	yes
0x004DA4A4	0x004DA56E	8159e75aa985aa20c811facca63acacde83a36ff071599870606e75cca23618b	no
0x004DA56E	0x004DA5F0	c62f5037d17e52bd7686200e9a8929010f65a9b29e682ac6395540bd5c1ec9af	no
0x004DA60C	0x004DA6CA	49b9b0eaac92b3a019ba91974afbadccd969dcd5c243b399b97d31134e9386ca	yes
0x004DA6D4	0x004DA720	a05a252928869faa1e83e6a3bc5205beecfccbbe419c1acbfd227de341932a17	no
0x004DA720	0x004DA7C0	fe7cc09178c2a3efed105d33834e83ce45a7203e6e236509441944f5366e5f18	yes
0x004DA834	0x004DBDCC	204bc44cba3b3dbb5a119c0db16e4f8330646edf77703817abd19a5df593a457	yes
0x004DBEAC	0x004DBEDE	51f937c7c39c1833f1f791e038283c82ce6dc9d0e9c7317a5e8b71455957cab4	no
0x004DBEDE	0x004DC5AE	68cc3f2dc6e4ff5e7a53eaddf7f1e0120a3b025d93620a13e555d9b8e9a83727	no
