stock_start	stock_end_exclusive	stock_sha256	source_path_anchor
0x00473952	0x004739FC	b19b9503ab5a6d1198759601df7eb669479a20dd180da12d19144f274146aa48	no
0x004739FC	0x00473AA4	21db44eae1bd22a7bb43dff81d73d07a56196d8878605fed8d7af55989b7a453	yes
0x00473AA4	0x00473ABC	528ee0c2ade9c0569df89f0e06b546491b40828222ae02d2c7ad9b3375784b08	no
0x00473ABC	0x00473AC6	dd70c6c9d6e0ea3654d4e2b82682d4bae162ff827729aaa060bcfd18bf901aaf	no
0x00473AC6	0x00473AD0	a80650ce220e10e85974f2116eaec62e7000d8d0992169ba8188d38a4b1c336d	no
0x00473AD0	0x00473B34	b473aa0e7c160edc3d26460bf251437caef9d27ec930ac3c23c658619d9db8a7	yes
0x00473B34	0x00473B46	56629f4dc6bc834dfc1955696b22363bdaf60d43ee2b0df29072147e7920a2ae	no
0x00473B46	0x00473B54	0923231287435f666607aac5e7fa1dc19438de0526466d10812b256feec78702	no
0x00473B54	0x00473BC4	ebc53d6f1c96adfce50aa8dc374e39107027640ffc9b5542653c65dfbe201652	no
0x00473BC4	0x00473C42	485c59e550faac67c0929834407d17704fa7952cdb136b25d8c801391df4eeb4	yes
0x00473C44	0x00473E2E	2b464f793421a3fca3530ed806c51d0ae112c372aa41e335aedfd3bbf19789f9	yes
0x00473E2E	0x00473EA0	652f0d8977ed10b6b15c899875bdf9f4e01b69a2314a8674d40508d698383a44	yes
0x00473EA0	0x00473F12	2ef82e83774017dbe274227a372efbd24264553211c26e68dc287cbd38b3abfa	yes
0x00473F12	0x00473F84	097acd2c2ea9a4950f7df03b3b98d7e7e506ce24237e6481e2e491cda3d3b7dd	yes
0x00473F84	0x00473FF6	d42e82636d87bb874762092bb44ede1aa73d4167ec4c8f914e7950491055b754	yes
0x00473FF6	0x00474066	52f9ec7740719950b22a1f582d947fcd740ea1adf690271fd873d64c070b5711	yes
0x00474066	0x00474100	f492a194d31e12a8093b74b119b18dfb7479579689af8d66e38577c38f4e5fc6	yes
0x00474100	0x004742F8	47c1a5531faf7a303ce716984b65404dc27f7d5f5c3540580c46c6bebeaa4bd1	yes
0x0047432C	0x00474474	28a8eddd4d0bacd5527e5daba3069dd294b9713ff80474f5c4d368022636241d	yes
