stock_start	stock_end_exclusive	stock_sha256	source_path_anchor
0x00595F4C	0x00596094	60a5301cf3f8c002474ea1884709c7b0bd202b2c1568c82e00940f4043861fb5	yes
0x00596094	0x005960C2	3d2be98e46034e636f1faf622deb494dd9d609ffc613dbc6eff7b8d7e84193b5	no
0x005960C2	0x00596188	69ccd8a98f136ca7212bab7456496834a6aaf52a98cb51a2d61c080dbb5bed76	yes
0x00596188	0x0059619E	e6a80edc22da691aa2bb69a76ddfefe624c6b73336906fcb9ac751938a9ed7d2	no
0x0059619E	0x0059624E	ce4ae6bed4b47234432d323370dc341084c826c6226ca12d053ac1ae64db2800	yes
0x0059624E	0x00596360	9df69674b5e47771c7016175bc64c0d647eb1b11a9ce647f1ad3d88d91f10e62	yes
0x00596360	0x005964E2	6aa800e48703a702039dd87edd0ded1ba85eaf3c971a19b655b128f6e8257b7c	yes
0x005964E2	0x0059674E	85f78cf9fa60f8a54117120806bccada1d43f99161b1ce4d88b1b7836f5dbb47	yes
0x0059674E	0x005967A6	31da4c7f5161d3d84704459cffdc991ca5d7d4119f193f1ab6d5b473528e98f5	yes
0x005967BC	0x00596922	1c690452926d2a747c58fad18b202cf957f524e3de29211114ef363f00715a8e	yes
0x00596930	0x00596990	a5726c7deefd4fae60de89af075e71337140f9190200a67627c3cc791ac9624d	no
0x005969A4	0x00596A2A	2996972d49daf84a565e26b0c3d073ecc2a6ea11d42d078e992a819e173ebdb5	yes
