stock_start	stock_end_exclusive	stock_sha256	source_path_anchor
0x005B90E8	0x005B96B4	eb1d3089b55ecc97083a75fa0eca5e47b4a53f672833ccc086633292c84c9196	yes
0x005B96B4	0x005B9748	e73fca9f8b709e8cd44479e4a5198482cb6dab1ce346298ce506225afdcb9f38	no
0x005B9748	0x005B9760	1b9f22c8eb56a3751dfe4851f9f32f2a2c077cd6cdaef73e4bc296c77c5e77ac	no
0x005B9760	0x005B97A0	fef08e0853ecb8d59d12d748b6e4287a20af5085865a7383519900a5355ed071	no
0x005B97A0	0x005B97FA	709082710d098c74752adf866c0fa0c601a4369870ea4a3b5c0dfda087663802	no
0x005B97FA	0x005B9860	8b989fd6195caad43cbedc4e47fec23c8f91a143750ad36ce9faa9509e7a4622	no
0x005B9860	0x005B987E	afc8861daff3f91efd9ef0ac05d76d59efe80a0b3e2f3f96a638a8758bdabef1	no
0x005B987E	0x005B98AA	4c6a57562c44316a223d42260e907657e27f0efec08ca772d9a63846bb9ee94b	no
0x005B98AA	0x005B9954	002e309c7c63bf194627f675fda8ae5af34f128d19c568e55fcb82d1f33b3550	no
0x005B9954	0x005B9990	d9afdbbb57042e52f317981803da77ac12cc1f43391ec191e910d8f659a5655b	no
0x005B9990	0x005B99C2	4f6736a3539673d9ccf6d0f3dd0ed2226034b1afc93bda59626b2dc124771cdf	no
0x005B99CC	0x005B9A2E	a80a70f7569e9951471d16de7d7ea0eebd93c537b862282633005f98231a7b3f	no
0x005B9A38	0x005B9A46	9e01b36c7d369e8a50e12a0c64519d4d059fba301e97b604ffabd8ec422ee847	no
0x005B9A68	0x005B9AFA	cae920ca5d07ce22b9d997a58d7b5ae6f3cf4e92188893c46930250b7df55d55	no
0x005B9B04	0x005B9B9A	487ec700cad3ff145220069d1d9087cd1e1eeaf6be5bed7c0c9049d8fd90345d	no
0x005B9BA0	0x005B9BBC	e6fdd24341eb764ffa70d930531d0d37a10e55d8caca45c31d1957c01c790776	no
0x005B9BC0	0x005B9C32	583a45e22b996eb45badd3f5cf99f67f8290b16b360241cd12a99cbfe5365b68	no
0x005B9C32	0x005B9C40	c15b13842b320069294afb3f734b413ee366cbdca0a6abeed7befeef89bc7060	no
0x005B9C4C	0x005B9C5A	49d648f5f913afc73bb628cc7c554297ca97e5e4ffe81f713fbc28d759442921	no
