metric	value
retained_path	app\gui\teleprompt\teleprompt_file_list.c
linked_functions	3
ghidra_discovered_functions	1
additional_recovered_functions	2
path_anchored_functions	1
body_bytes	166
body_concat_sha256	0fe2ba5586a4f1e7b72b23534f5d44f7e76c78b5d02e52d2c96343fcb3c0d6e1
reachable_instruction_bytes	166
reachable_instruction_sha256	0fe2ba5586a4f1e7b72b23534f5d44f7e76c78b5d02e52d2c96343fcb3c0d6e1
physical_interval	[0x0058BCE0,0x0058BDA8)
physical_bytes	200
physical_sha256	63362adada77f0ee0f6584b8b04c083733194c241a06a286b5050acd8430f9ab
outer_pool_regions	1
outer_pool_bytes	34
outer_pool_concat_sha256	e70876af70a42d8e2a58fd55ce310ed2e9566c94069228293752635a90bc9bbe
path_run_address	0x006F0088
path_pointer_cells	0x0058BD90
direct_bl_entry_sites	6
external_direct_bl_entry_sites	6
direct_bl_entry_digest	5df4c69f7dfbf07b41058957584b24d26904005568f4ff77db48731dfc69a809
direct_body_calls	12
internal_direct_body_calls	0
external_direct_body_calls	12
direct_body_call_digest	991beeb2e6397252af75a85acb34f8ea81d3e92b8464177ac82d90f2b2325e30
indirect_body_calls	0
stored_entry_pointers	0
strict_interior_raw_bl_decodes	0
unrecovered_direct_object_targets	0
third_party_dependency	EasyLogger diagnostics and bounded IAR DLIB memcpy/memset only
historical_source_available	false
private_producing_commit_observable	false
production_routed	false
