role	family	commit	path	blob	bytes	sha256	license	assessment
historical_oracle	Packetcraft-r19.02/AmbiqSuite-R2.4.2-R2.5.1	86372d84ef0386d8834ed036e613c8f2ded1ff16	ble-host/sources/stack/att/atts_dyn.c	76fe05cd4c5c7222a9ebf1d552fb7751fabafbb6	11092	d75028e81cf8c3d3a5e954a955f1f6d510d6b7bcc40fe2f7095a2f0ba0bc13f9	Apache-2.0	implementation-identical optional source with older license formatting
selected_optional_source	Packetcraft-r20.05-r20.05c/AmbiqSuite-R4.4.1	3656312d6b73e2a2c1c8b33ee0385bc199dd97e6	ble-host/sources/stack/att/atts_dyn.c	a125a644317eb973674637ea6fa0391c13999bf2	11119	fb310af2be69489884b104a35288f3539c2bb47dbc6ebe48d4070e3133cea9d3	Apache-2.0	compatible optional source; all seven definitions absent in stock
