metric	value
linked_functions	1
body_bytes	1014
body_concat_sha256	b2a6c3ec39cd168200cc68667e3939d0bf4067ea862115c5108b653b07d38d28
physical_interval	[0x005A4FD0,0x005A5488)
physical_bytes	1208
physical_sha256	8ed84915f03b701c32e522528da58df5c52d7a60dd81f91504a78fef7a248aca
owned_noncode_bytes	194
owned_noncode_sha256	75323c9f7c225d63ae1dfb650d70f62e6791e42120c075a6e5280ca97236e8d6
direct_bl_entry_sites	0
direct_body_call_sites	76
direct_body_call_digest	9a6653b91dc534c56a0171ef70e16bbf0a6b58aba3c02187721b7eab3a9318d3
stored_entry_pointers	1 at 0x006C9288 -> 0x005A4FD1
stored_pointer_digest	179072865c23dc4d3cdb1c8e8fda251591f84eee71a446bfa3610f83f0697364
stored_strict_interior_pointers	0
raw_interior_byte_windows	0
direct_b_w_entry_or_interior_targets	0
command_record	[0x006C9280,0x006C9290) = {type 2, "AT^BUZZER", handler 0x005A4FD1, zero}
command_record_sha256	dc6356d5f0069fbbe59b1e3e38d1bf65a76be62db80090eac5f1da2e0e8ec195
retained_path	D:\01_workspace\s200_ap510b_iar_git\platform\service\eAT\at_buzzer.c
retained_path_pointer_cell	0x005A53D4
subcommands	note, play, start, stop
driver_calls	DRV_BuzzerPlayNote 0x00502BF8; DRV_BuzzerPlay 0x00502BF0; DRV_BuzzerStart 0x00502C88; DRV_BuzzerStop 0x00502D4C
production_routed	false
ownership_bytes	0
source_inventory	unavailable; linked-object census complete but source-only function count unknown
