stock_start	stock_end_exclusive	stock_bytes	stock_sha256	path_reference_sites	reachable_instructions
0x58a3fc	0x58a408	12	10bde49153aab4b512a2b54e4f1697c1c2122ecb79d5c1bf7d7891bff6778861	0	5
0x58a408	0x58a596	398	9c1cacc0735c8b510fbaa80cb5cfbb0f5304d00042f172bb8c2093b1bc60442f	4	152
0x58a598	0x58a5a4	12	bd438698ebf73eaaeb82f7a7536a55c1af3de59d0537cfcf4d00bf8243b22e92	0	5
0x58a5a4	0x58a680	220	794c7445a062fcfb685fcd1cb57d4fbfb409c8ef51080f750c1adffa62ed9d3b	3	92
0x58a680	0x58a7d2	338	3d686436336ecb4a82b108913fa87ed9d288a36067970d7483d5a100a3322bbb	3	139
0x58a7d2	0x58a83e	108	d5e3af05c59029dc95d52be5d72e20d04adae57c90e3ca13d71d6a69e8e40af6	1	45
0x58a83e	0x58a858	26	188a5ed3273331d4f7fa29e01bd0b21630822d065c0aa7ea39c58178f8b48f6d	0	13
