# schema=openCFW-lorelei-cordio-wsf-current11-matrix-v2
# source_sha256=def199a7179981092894a10627a243c121c7cf221fd35b6ecd9423e1cf600223
# header_sha256=ec4b58fca5019c11aea47a56b5c0ad02313112d9289862cc2bf0af145796b2f3
# prior_source_sha256=4076f5927ca748ca1215bbd3d409d2799b34e16d820abd874a9c30f95747d791
# container_tag=opencfw-arm-gcc:13.2-rel1
# container_id=sha256:4bf18d22a8e9e1dffa4c21ea1ba44decf7a88a4a2e9c766e47c523f4bef26db0
# compiler=arm-none-eabi-gcc 13.2.1 20231009 package 15:13.2.rel1-2
# matrix_elapsed_ns=2448108512
config	function	stock_start	stock_end	candidate_symbol	candidate_size	stock_size	size_delta	raw_match	normalized_match	candidate_sha256	normalized_sha256	compile_ns	link_ns	module_object_sha256	linked_elf_sha256	module_object_identical_to_prior	linked_elf_identical_to_prior
O2	WsfTimerUpdate	0x0052a4e6	0x0052a51a	open_cfw_cordio_wsf_timer_update_candidate	64	52	12	no	no	ac8a91f7f1ed0e54e862f10116ba0e1fd89013b08890f7e26cd19472d82a4ec3	b932da2a9a7a81fe6d2f175399b19d33a725776eea762295ad2d3416f78657bc	90581062	15027530	033435afbc6620d9a39929e9b728a56dd4423abb525756fc6403061968e8b06c	7bc3b1a79f0326eb76cd0d054d8000c44961cbb021f288f22b13fb7821b68979	yes	yes
O2	WsfTimerNextExpiration	0x0052a51a	0x0052a542	open_cfw_cordio_wsf_timer_next_expiration_candidate	48	40	8	no	no	72216045799c0e7db95f6f3a1d4ef4a24df9da1374c0be03f9f41c84180cdbb3	4be1b82de1c8ec43a54f514d3d23da1f00e0852ff17113d88ef48caa004c1940	90581062	15027530	033435afbc6620d9a39929e9b728a56dd4423abb525756fc6403061968e8b06c	7bc3b1a79f0326eb76cd0d054d8000c44961cbb021f288f22b13fb7821b68979	yes	yes
O2	WsfTimerServiceExpired	0x0052a542	0x0052a574	open_cfw_cordio_wsf_timer_service_expired_candidate	48	50	-2	no	no	4aa186a9516a5828b5242fb0e364e98b5f6057f25af14e0e1cbff1dd99571355	e38b294b88b6dc028b36c5413c70a2efae4c8af677e954cdab4dc3f9eb5738c3	90581062	15027530	033435afbc6620d9a39929e9b728a56dd4423abb525756fc6403061968e8b06c	7bc3b1a79f0326eb76cd0d054d8000c44961cbb021f288f22b13fb7821b68979	yes	yes
O2	WsfTimerUpdateTicks	0x0052a574	0x0052a614	open_cfw_cordio_wsf_timer_update_ticks_candidate	208	160	48	no	no	20312c042837619a5fd98c12b73e64e9222afe312a5ab6876c1490f615e5af0d	8d4634d478a59c419b8722a78472a79362325794c12d13700fd6ec242415d828	90581062	15027530	033435afbc6620d9a39929e9b728a56dd4423abb525756fc6403061968e8b06c	7bc3b1a79f0326eb76cd0d054d8000c44961cbb021f288f22b13fb7821b68979	yes	yes
O2_noinline	wsfTimerRemove	0x0052a3fc	0x0052a424	open_cfw_cordio_wsf_timer_remove_candidate	52	40	12	no	no	e30201b72da8676ecb9ccd44dad263c36144afedcf01b687954de8fac224bf94	ca331e271fb0edcfce33b310663743318ef548b3af5f393e6d67c7cdfb1d99ab	80637109	14241439	04ce2f722fa0e37e21d506f70f7dd4ae9c523cfeb14313b12a2b0d0a42002ffc	b33d06e02535ffda26017dcdc5731fba22e0622304de967c4f1d72685cb85c0f	yes	yes
O2_noinline	wsfTimerInsert	0x0052a424	0x0052a468	open_cfw_cordio_wsf_timer_insert_candidate	72	68	4	no	no	06697f3049b90c0c45e9c871160db5604b9c3dd73af23d2fd4b38976ea7f005a	b2f8e6c60d8bdb16a76b4946bbaac573d8b278c4a846febe8b0fd7ce75f0816b	80637109	14241439	04ce2f722fa0e37e21d506f70f7dd4ae9c523cfeb14313b12a2b0d0a42002ffc	b33d06e02535ffda26017dcdc5731fba22e0622304de967c4f1d72685cb85c0f	yes	yes
O2_noinline	WsfTimer_handler	0x0052a468	0x0052a474	open_cfw_cordio_wsf_timer_callback_candidate	8	12	-4	no	no	83db05db1abf34eed4f84b1f4afddccb1af5242ca20efd37c6d4bb705258a7ba	1ba9e3669037a0d539873ff4ee5d4aaf32a7ce9848de1d245ae93bacb88f63e9	80637109	14241439	04ce2f722fa0e37e21d506f70f7dd4ae9c523cfeb14313b12a2b0d0a42002ffc	b33d06e02535ffda26017dcdc5731fba22e0622304de967c4f1d72685cb85c0f	yes	yes
O2_noinline	WsfTimerInit	0x0052a474	0x0052a4b8	open_cfw_cordio_wsf_timer_init_candidate	84	68	16	no	no	977ef1187bfa7abf1bc8c1ace669122fccf7fe885502ee7c5465a5142fd8c71b	c8b4948735b98b80a2adb03ce5cebc9cc95fc10358e6aec7cd38207d3c04e790	80637109	14241439	04ce2f722fa0e37e21d506f70f7dd4ae9c523cfeb14313b12a2b0d0a42002ffc	b33d06e02535ffda26017dcdc5731fba22e0622304de967c4f1d72685cb85c0f	yes	yes
O2_noinline	WsfTimerStartSec	0x0052a4b8	0x0052a4c4	open_cfw_cordio_wsf_timer_start_sec_candidate	12	12	0	no	no	5e6572156f4218e73c7cbb5fbf676a4673f332f4b1d2cb4b0f7239a01e205767	7fc51aea97ad07bfd79c9e7c21a6e76a912e04563113306b7b69c73b9629c105	80637109	14241439	04ce2f722fa0e37e21d506f70f7dd4ae9c523cfeb14313b12a2b0d0a42002ffc	b33d06e02535ffda26017dcdc5731fba22e0622304de967c4f1d72685cb85c0f	yes	yes
O2_noinline	WsfTimerStartMs	0x0052a4c4	0x0052a4d2	open_cfw_cordio_wsf_timer_start_ms_candidate	16	14	2	no	no	055ffcb8d9d3804731c555f07382199eb662ae261c7cdc6bfafe0613d3005fd0	5c30d8252517b90e26f97a5d72ea70c63e4171530230d5a1adda1811a6e70548	80637109	14241439	04ce2f722fa0e37e21d506f70f7dd4ae9c523cfeb14313b12a2b0d0a42002ffc	b33d06e02535ffda26017dcdc5731fba22e0622304de967c4f1d72685cb85c0f	yes	yes
O2_noinline	WsfTimerStop	0x0052a4d2	0x0052a4e6	open_cfw_cordio_wsf_timer_stop_candidate	24	20	4	no	no	ebf0040c296ce098ddeb3f7b10586ea799f9ff8219ddcc83c2376c31c21cff94	232ec34dea8c445b2a11ea2f800dfeaff712064813a8e942d9a001bb73863edd	80637109	14241439	04ce2f722fa0e37e21d506f70f7dd4ae9c523cfeb14313b12a2b0d0a42002ffc	b33d06e02535ffda26017dcdc5731fba22e0622304de967c4f1d72685cb85c0f	yes	yes
O2_noinline	WsfTimerUpdate	0x0052a4e6	0x0052a51a	open_cfw_cordio_wsf_timer_update_candidate	64	52	12	no	no	ac8a91f7f1ed0e54e862f10116ba0e1fd89013b08890f7e26cd19472d82a4ec3	b932da2a9a7a81fe6d2f175399b19d33a725776eea762295ad2d3416f78657bc	80637109	14241439	04ce2f722fa0e37e21d506f70f7dd4ae9c523cfeb14313b12a2b0d0a42002ffc	b33d06e02535ffda26017dcdc5731fba22e0622304de967c4f1d72685cb85c0f	yes	yes
O2_noinline	WsfTimerNextExpiration	0x0052a51a	0x0052a542	open_cfw_cordio_wsf_timer_next_expiration_candidate	48	40	8	no	no	72216045799c0e7db95f6f3a1d4ef4a24df9da1374c0be03f9f41c84180cdbb3	4be1b82de1c8ec43a54f514d3d23da1f00e0852ff17113d88ef48caa004c1940	80637109	14241439	04ce2f722fa0e37e21d506f70f7dd4ae9c523cfeb14313b12a2b0d0a42002ffc	b33d06e02535ffda26017dcdc5731fba22e0622304de967c4f1d72685cb85c0f	yes	yes
O2_noinline	WsfTimerServiceExpired	0x0052a542	0x0052a574	open_cfw_cordio_wsf_timer_service_expired_candidate	48	50	-2	no	no	4aa186a9516a5828b5242fb0e364e98b5f6057f25af14e0e1cbff1dd99571355	e38b294b88b6dc028b36c5413c70a2efae4c8af677e954cdab4dc3f9eb5738c3	80637109	14241439	04ce2f722fa0e37e21d506f70f7dd4ae9c523cfeb14313b12a2b0d0a42002ffc	b33d06e02535ffda26017dcdc5731fba22e0622304de967c4f1d72685cb85c0f	yes	yes
O2_noinline	WsfTimerUpdateTicks	0x0052a574	0x0052a614	open_cfw_cordio_wsf_timer_update_ticks_candidate	120	160	-40	no	no	55190c26b6320622869af6ff46cf6d13012f6922f7b07d76a85c95e579b0cbf5	a32d4df21e74273a2b4b3158c187a6c7770cab9a24eed9cf5ca9ed8743afa364	80637109	14241439	04ce2f722fa0e37e21d506f70f7dd4ae9c523cfeb14313b12a2b0d0a42002ffc	b33d06e02535ffda26017dcdc5731fba22e0622304de967c4f1d72685cb85c0f	yes	yes
O3	wsfTimerRemove	0x0052a3fc	0x0052a424	open_cfw_cordio_wsf_timer_remove_candidate	52	40	12	no	no	e30201b72da8676ecb9ccd44dad263c36144afedcf01b687954de8fac224bf94	ca331e271fb0edcfce33b310663743318ef548b3af5f393e6d67c7cdfb1d99ab	103160109	13716771	83e0aaf88cec75cea25fe7fab96182558e7180e53be04559ed6d465a3058a0ec	b946ab069b25b097f2ec1b577fab3e60a226cfe15b8cc253bb379ba7568fcbeb	yes	yes
O3	wsfTimerInsert	0x0052a424	0x0052a468	open_cfw_cordio_wsf_timer_insert_candidate	124	68	56	no	no	a5f31d6797d69dedfff7a3f9a2b9b3c7f4034278da4d0ec7e0c18c0cc4df4e54	cd45e940b3aa2b5a786e531064ac86da214c6db79f00dec1c0c8d6588eb86f7b	103160109	13716771	83e0aaf88cec75cea25fe7fab96182558e7180e53be04559ed6d465a3058a0ec	b946ab069b25b097f2ec1b577fab3e60a226cfe15b8cc253bb379ba7568fcbeb	yes	yes
O3	WsfTimer_handler	0x0052a468	0x0052a474	open_cfw_cordio_wsf_timer_callback_candidate	8	12	-4	no	no	83db05db1abf34eed4f84b1f4afddccb1af5242ca20efd37c6d4bb705258a7ba	1ba9e3669037a0d539873ff4ee5d4aaf32a7ce9848de1d245ae93bacb88f63e9	103160109	13716771	83e0aaf88cec75cea25fe7fab96182558e7180e53be04559ed6d465a3058a0ec	b946ab069b25b097f2ec1b577fab3e60a226cfe15b8cc253bb379ba7568fcbeb	yes	yes
O3	WsfTimerInit	0x0052a474	0x0052a4b8	open_cfw_cordio_wsf_timer_init_candidate	84	68	16	no	no	977ef1187bfa7abf1bc8c1ace669122fccf7fe885502ee7c5465a5142fd8c71b	c8b4948735b98b80a2adb03ce5cebc9cc95fc10358e6aec7cd38207d3c04e790	103160109	13716771	83e0aaf88cec75cea25fe7fab96182558e7180e53be04559ed6d465a3058a0ec	b946ab069b25b097f2ec1b577fab3e60a226cfe15b8cc253bb379ba7568fcbeb	yes	yes
O3	WsfTimerStartSec	0x0052a4b8	0x0052a4c4	open_cfw_cordio_wsf_timer_start_sec_candidate	128	12	116	no	no	d356a29ab5b2492ee8b7318b7e5ed46ed63871d09778a3b39ff024c3c5b5b34a	9c764a8cefd095987e5ef557a744ebe24f6b88a75591476374558981f199f247	103160109	13716771	83e0aaf88cec75cea25fe7fab96182558e7180e53be04559ed6d465a3058a0ec	b946ab069b25b097f2ec1b577fab3e60a226cfe15b8cc253bb379ba7568fcbeb	yes	yes
O3	WsfTimerStartMs	0x0052a4c4	0x0052a4d2	open_cfw_cordio_wsf_timer_start_ms_candidate	132	14	118	no	no	138ed9bd401f8393c0c7981c237b839086fdd471e6d7aa4df22fe5d6f84fc41e	2d78a99b7595c7d7d9da3b04b6306608b2d6cd61ea3e4e862ac11d457ad39ae5	103160109	13716771	83e0aaf88cec75cea25fe7fab96182558e7180e53be04559ed6d465a3058a0ec	b946ab069b25b097f2ec1b577fab3e60a226cfe15b8cc253bb379ba7568fcbeb	yes	yes
O3	WsfTimerStop	0x0052a4d2	0x0052a4e6	open_cfw_cordio_wsf_timer_stop_candidate	68	20	48	no	no	389ba0d9fbd15b6ac9dff86225cda606e6c81b654b6ce06f0747247ab70022bb	eb898fd12cabd3235ed319bcfd4472072bddfdbe7758b08a54dc877b3230ba0d	103160109	13716771	83e0aaf88cec75cea25fe7fab96182558e7180e53be04559ed6d465a3058a0ec	b946ab069b25b097f2ec1b577fab3e60a226cfe15b8cc253bb379ba7568fcbeb	yes	yes
O3	WsfTimerUpdate	0x0052a4e6	0x0052a51a	open_cfw_cordio_wsf_timer_update_candidate	72	52	20	no	no	39a43aa29ec35cbdfb338a01b1570cf90aefc1b20e31be42ef34998165dbb055	adce79048a8e95ca519f1410527508519b2df700a7a9353bc0b4883634f492ec	103160109	13716771	83e0aaf88cec75cea25fe7fab96182558e7180e53be04559ed6d465a3058a0ec	b946ab069b25b097f2ec1b577fab3e60a226cfe15b8cc253bb379ba7568fcbeb	yes	yes
O3	WsfTimerNextExpiration	0x0052a51a	0x0052a542	open_cfw_cordio_wsf_timer_next_expiration_candidate	48	40	8	no	no	72216045799c0e7db95f6f3a1d4ef4a24df9da1374c0be03f9f41c84180cdbb3	4be1b82de1c8ec43a54f514d3d23da1f00e0852ff17113d88ef48caa004c1940	103160109	13716771	83e0aaf88cec75cea25fe7fab96182558e7180e53be04559ed6d465a3058a0ec	b946ab069b25b097f2ec1b577fab3e60a226cfe15b8cc253bb379ba7568fcbeb	yes	yes
O3	WsfTimerServiceExpired	0x0052a542	0x0052a574	open_cfw_cordio_wsf_timer_service_expired_candidate	48	50	-2	no	no	4aa186a9516a5828b5242fb0e364e98b5f6057f25af14e0e1cbff1dd99571355	e38b294b88b6dc028b36c5413c70a2efae4c8af677e954cdab4dc3f9eb5738c3	103160109	13716771	83e0aaf88cec75cea25fe7fab96182558e7180e53be04559ed6d465a3058a0ec	b946ab069b25b097f2ec1b577fab3e60a226cfe15b8cc253bb379ba7568fcbeb	yes	yes
O3	WsfTimerUpdateTicks	0x0052a574	0x0052a614	open_cfw_cordio_wsf_timer_update_ticks_candidate	212	160	52	no	no	fb3cc94bf1def5fbf0e9c4bb66f2438e9d5d1f7f0af6782ef411e7a3bb1f3688	affa06a0ee21d4ea0a82e709109b4d1fcf93e8056029422cea08a4ef475ded5a	103160109	13716771	83e0aaf88cec75cea25fe7fab96182558e7180e53be04559ed6d465a3058a0ec	b946ab069b25b097f2ec1b577fab3e60a226cfe15b8cc253bb379ba7568fcbeb	yes	yes
O3_noinline	wsfTimerRemove	0x0052a3fc	0x0052a424	open_cfw_cordio_wsf_timer_remove_candidate	52	40	12	no	no	e30201b72da8676ecb9ccd44dad263c36144afedcf01b687954de8fac224bf94	ca331e271fb0edcfce33b310663743318ef548b3af5f393e6d67c7cdfb1d99ab	82666993	14241138	4685499832a67e9adfe0c7c505bc9f4d45d24b511283c4ca26a624b95e0c79b1	e09d8b67c13d3bcc66814d854ee587859e597c97eac99fdea7f287a188019b5f	yes	yes
O3_noinline	wsfTimerInsert	0x0052a424	0x0052a468	open_cfw_cordio_wsf_timer_insert_candidate	72	68	4	no	no	06697f3049b90c0c45e9c871160db5604b9c3dd73af23d2fd4b38976ea7f005a	b2f8e6c60d8bdb16a76b4946bbaac573d8b278c4a846febe8b0fd7ce75f0816b	82666993	14241138	4685499832a67e9adfe0c7c505bc9f4d45d24b511283c4ca26a624b95e0c79b1	e09d8b67c13d3bcc66814d854ee587859e597c97eac99fdea7f287a188019b5f	yes	yes
O3_noinline	WsfTimer_handler	0x0052a468	0x0052a474	open_cfw_cordio_wsf_timer_callback_candidate	8	12	-4	no	no	83db05db1abf34eed4f84b1f4afddccb1af5242ca20efd37c6d4bb705258a7ba	1ba9e3669037a0d539873ff4ee5d4aaf32a7ce9848de1d245ae93bacb88f63e9	82666993	14241138	4685499832a67e9adfe0c7c505bc9f4d45d24b511283c4ca26a624b95e0c79b1	e09d8b67c13d3bcc66814d854ee587859e597c97eac99fdea7f287a188019b5f	yes	yes
O3_noinline	WsfTimerInit	0x0052a474	0x0052a4b8	open_cfw_cordio_wsf_timer_init_candidate	84	68	16	no	no	977ef1187bfa7abf1bc8c1ace669122fccf7fe885502ee7c5465a5142fd8c71b	c8b4948735b98b80a2adb03ce5cebc9cc95fc10358e6aec7cd38207d3c04e790	82666993	14241138	4685499832a67e9adfe0c7c505bc9f4d45d24b511283c4ca26a624b95e0c79b1	e09d8b67c13d3bcc66814d854ee587859e597c97eac99fdea7f287a188019b5f	yes	yes
O3_noinline	WsfTimerStartSec	0x0052a4b8	0x0052a4c4	open_cfw_cordio_wsf_timer_start_sec_candidate	12	12	0	no	no	5e6572156f4218e73c7cbb5fbf676a4673f332f4b1d2cb4b0f7239a01e205767	7fc51aea97ad07bfd79c9e7c21a6e76a912e04563113306b7b69c73b9629c105	82666993	14241138	4685499832a67e9adfe0c7c505bc9f4d45d24b511283c4ca26a624b95e0c79b1	e09d8b67c13d3bcc66814d854ee587859e597c97eac99fdea7f287a188019b5f	yes	yes
O3_noinline	WsfTimerStartMs	0x0052a4c4	0x0052a4d2	open_cfw_cordio_wsf_timer_start_ms_candidate	16	14	2	no	no	055ffcb8d9d3804731c555f07382199eb662ae261c7cdc6bfafe0613d3005fd0	5c30d8252517b90e26f97a5d72ea70c63e4171530230d5a1adda1811a6e70548	82666993	14241138	4685499832a67e9adfe0c7c505bc9f4d45d24b511283c4ca26a624b95e0c79b1	e09d8b67c13d3bcc66814d854ee587859e597c97eac99fdea7f287a188019b5f	yes	yes
O3_noinline	WsfTimerStop	0x0052a4d2	0x0052a4e6	open_cfw_cordio_wsf_timer_stop_candidate	24	20	4	no	no	ebf0040c296ce098ddeb3f7b10586ea799f9ff8219ddcc83c2376c31c21cff94	232ec34dea8c445b2a11ea2f800dfeaff712064813a8e942d9a001bb73863edd	82666993	14241138	4685499832a67e9adfe0c7c505bc9f4d45d24b511283c4ca26a624b95e0c79b1	e09d8b67c13d3bcc66814d854ee587859e597c97eac99fdea7f287a188019b5f	yes	yes
O3_noinline	WsfTimerUpdate	0x0052a4e6	0x0052a51a	open_cfw_cordio_wsf_timer_update_candidate	72	52	20	no	no	39a43aa29ec35cbdfb338a01b1570cf90aefc1b20e31be42ef34998165dbb055	adce79048a8e95ca519f1410527508519b2df700a7a9353bc0b4883634f492ec	82666993	14241138	4685499832a67e9adfe0c7c505bc9f4d45d24b511283c4ca26a624b95e0c79b1	e09d8b67c13d3bcc66814d854ee587859e597c97eac99fdea7f287a188019b5f	yes	yes
O3_noinline	WsfTimerNextExpiration	0x0052a51a	0x0052a542	open_cfw_cordio_wsf_timer_next_expiration_candidate	48	40	8	no	no	72216045799c0e7db95f6f3a1d4ef4a24df9da1374c0be03f9f41c84180cdbb3	4be1b82de1c8ec43a54f514d3d23da1f00e0852ff17113d88ef48caa004c1940	82666993	14241138	4685499832a67e9adfe0c7c505bc9f4d45d24b511283c4ca26a624b95e0c79b1	e09d8b67c13d3bcc66814d854ee587859e597c97eac99fdea7f287a188019b5f	yes	yes
O3_noinline	WsfTimerServiceExpired	0x0052a542	0x0052a574	open_cfw_cordio_wsf_timer_service_expired_candidate	48	50	-2	no	no	4aa186a9516a5828b5242fb0e364e98b5f6057f25af14e0e1cbff1dd99571355	e38b294b88b6dc028b36c5413c70a2efae4c8af677e954cdab4dc3f9eb5738c3	82666993	14241138	4685499832a67e9adfe0c7c505bc9f4d45d24b511283c4ca26a624b95e0c79b1	e09d8b67c13d3bcc66814d854ee587859e597c97eac99fdea7f287a188019b5f	yes	yes
O3_noinline	WsfTimerUpdateTicks	0x0052a574	0x0052a614	open_cfw_cordio_wsf_timer_update_ticks_candidate	120	160	-40	no	no	55190c26b6320622869af6ff46cf6d13012f6922f7b07d76a85c95e579b0cbf5	a32d4df21e74273a2b4b3158c187a6c7770cab9a24eed9cf5ca9ed8743afa364	82666993	14241138	4685499832a67e9adfe0c7c505bc9f4d45d24b511283c4ca26a624b95e0c79b1	e09d8b67c13d3bcc66814d854ee587859e597c97eac99fdea7f287a188019b5f	yes	yes
Os	wsfTimerRemove	0x0052a3fc	0x0052a424	open_cfw_cordio_wsf_timer_remove_candidate	40	40	0	no	no	1e75a82e5bc078385a75a5ba5559a6cffae4d13b00f795f14c888ab372d02d78	6424d849aa3d542493c0f2a89c63d6eb7a7d2b174c387d44e3d067dcc387153c	76476100	15302287	3b4f710a2b64b015529e92e342c693d78c81f153154062b635fd9eb4a78a7263	9d90aab0c0e0483219a6327fb5282715cc07e01f8bd28e9b29174b7297fb4e60	yes	yes
Os	wsfTimerInsert	0x0052a424	0x0052a468	open_cfw_cordio_wsf_timer_insert_candidate	68	68	0	no	no	4a40944cfc7a00ae4e40b5cca50a0ed4285803ef91d9f745faee765caa3646b7	c4075b2e7a6c3dae0f61d68a9e65cda33ae4cb729f85ded33d726e44d7fe4454	76476100	15302287	3b4f710a2b64b015529e92e342c693d78c81f153154062b635fd9eb4a78a7263	9d90aab0c0e0483219a6327fb5282715cc07e01f8bd28e9b29174b7297fb4e60	yes	yes
Os	WsfTimer_handler	0x0052a468	0x0052a474	open_cfw_cordio_wsf_timer_callback_candidate	8	12	-4	no	no	83db05db1abf34eed4f84b1f4afddccb1af5242ca20efd37c6d4bb705258a7ba	1ba9e3669037a0d539873ff4ee5d4aaf32a7ce9848de1d245ae93bacb88f63e9	76476100	15302287	3b4f710a2b64b015529e92e342c693d78c81f153154062b635fd9eb4a78a7263	9d90aab0c0e0483219a6327fb5282715cc07e01f8bd28e9b29174b7297fb4e60	yes	yes
Os	WsfTimerInit	0x0052a474	0x0052a4b8	open_cfw_cordio_wsf_timer_init_candidate	76	68	8	no	no	ea19fbd756d373683a5fcc43ff93ab54d1687faa0cf8d18a442544fb7ce3c549	5234c0bc314395dddf75c5994fe2f3d4ecb03e6c033dc55b46a9fa2eb1ad2907	76476100	15302287	3b4f710a2b64b015529e92e342c693d78c81f153154062b635fd9eb4a78a7263	9d90aab0c0e0483219a6327fb5282715cc07e01f8bd28e9b29174b7297fb4e60	yes	yes
Os	WsfTimerStartSec	0x0052a4b8	0x0052a4c4	open_cfw_cordio_wsf_timer_start_sec_candidate	8	12	-4	no	no	8fdcd58ad69044991520e8d1700e4770cec3de5ea0dbd0c6dec12641cad909fc	25e09788dfb76889545f0b341a13b957213616ac62410099bc9719876b0909e8	76476100	15302287	3b4f710a2b64b015529e92e342c693d78c81f153154062b635fd9eb4a78a7263	9d90aab0c0e0483219a6327fb5282715cc07e01f8bd28e9b29174b7297fb4e60	yes	yes
Os	WsfTimerStartMs	0x0052a4c4	0x0052a4d2	open_cfw_cordio_wsf_timer_start_ms_candidate	10	14	-4	no	no	ffa8513ba66e235f91097747a59313cfe533357436ef474a225a2b439bec6eba	a10c3189fd7f2d01ccea482c51197ed5267537585801f6413572c4dbeb309545	76476100	15302287	3b4f710a2b64b015529e92e342c693d78c81f153154062b635fd9eb4a78a7263	9d90aab0c0e0483219a6327fb5282715cc07e01f8bd28e9b29174b7297fb4e60	yes	yes
Os	WsfTimerStop	0x0052a4d2	0x0052a4e6	open_cfw_cordio_wsf_timer_stop_candidate	22	20	2	no	no	f8b22c049f3e05c13900c34b4b02d457dbd5d1df33c180cce9210c514526041f	1ae16455a1a16f118a001113f127a8a94cac82aff8107b63bc75d0e1b0f659be	76476100	15302287	3b4f710a2b64b015529e92e342c693d78c81f153154062b635fd9eb4a78a7263	9d90aab0c0e0483219a6327fb5282715cc07e01f8bd28e9b29174b7297fb4e60	yes	yes
Os	WsfTimerUpdate	0x0052a4e6	0x0052a51a	open_cfw_cordio_wsf_timer_update_candidate	56	52	4	no	no	74180c105c38e76f87b7b40d2edbb1f2e8a149582a1575e682961bda84d66b5e	6fbb38a40ca3ea0b02aff55e91b140accb1e732b8e95adce0e8f6770e66511d6	76476100	15302287	3b4f710a2b64b015529e92e342c693d78c81f153154062b635fd9eb4a78a7263	9d90aab0c0e0483219a6327fb5282715cc07e01f8bd28e9b29174b7297fb4e60	yes	yes
Os	WsfTimerNextExpiration	0x0052a51a	0x0052a542	open_cfw_cordio_wsf_timer_next_expiration_candidate	40	40	0	no	no	f20155cebdfa59be33968c4bf6e5201c8c9a0c6c2f7d0edf570d289701a65c18	0584cec09c5d09b48a20fc597ef2afbc9c63d93f85c58f499bd605ac2eb5f9f8	76476100	15302287	3b4f710a2b64b015529e92e342c693d78c81f153154062b635fd9eb4a78a7263	9d90aab0c0e0483219a6327fb5282715cc07e01f8bd28e9b29174b7297fb4e60	yes	yes
Os	WsfTimerServiceExpired	0x0052a542	0x0052a574	open_cfw_cordio_wsf_timer_service_expired_candidate	48	50	-2	no	no	010627b79094ab65e7d38d1f49fd9460d6e846d75ca196446b527a27a30adfa4	e497e1ee075b1d4c509080c426ae147fe9cec769c42dd6de52b7e2b51632edad	76476100	15302287	3b4f710a2b64b015529e92e342c693d78c81f153154062b635fd9eb4a78a7263	9d90aab0c0e0483219a6327fb5282715cc07e01f8bd28e9b29174b7297fb4e60	yes	yes
Os	WsfTimerUpdateTicks	0x0052a574	0x0052a614	open_cfw_cordio_wsf_timer_update_ticks_candidate	104	160	-56	no	no	7cccf0322be7f3afbd894f3ad2277fb5e922fc6caae7b2a6158a6d93e1f66d54	47054399111376cfe4a82b528fdc5280f0990a0f796f95200971b269da43d718	76476100	15302287	3b4f710a2b64b015529e92e342c693d78c81f153154062b635fd9eb4a78a7263	9d90aab0c0e0483219a6327fb5282715cc07e01f8bd28e9b29174b7297fb4e60	yes	yes
Os_noinline	wsfTimerRemove	0x0052a3fc	0x0052a424	open_cfw_cordio_wsf_timer_remove_candidate	40	40	0	no	no	1e75a82e5bc078385a75a5ba5559a6cffae4d13b00f795f14c888ab372d02d78	6424d849aa3d542493c0f2a89c63d6eb7a7d2b174c387d44e3d067dcc387153c	75862895	14978818	3b4f710a2b64b015529e92e342c693d78c81f153154062b635fd9eb4a78a7263	9d90aab0c0e0483219a6327fb5282715cc07e01f8bd28e9b29174b7297fb4e60	yes	yes
Os_noinline	wsfTimerInsert	0x0052a424	0x0052a468	open_cfw_cordio_wsf_timer_insert_candidate	68	68	0	no	no	4a40944cfc7a00ae4e40b5cca50a0ed4285803ef91d9f745faee765caa3646b7	c4075b2e7a6c3dae0f61d68a9e65cda33ae4cb729f85ded33d726e44d7fe4454	75862895	14978818	3b4f710a2b64b015529e92e342c693d78c81f153154062b635fd9eb4a78a7263	9d90aab0c0e0483219a6327fb5282715cc07e01f8bd28e9b29174b7297fb4e60	yes	yes
Os_noinline	WsfTimer_handler	0x0052a468	0x0052a474	open_cfw_cordio_wsf_timer_callback_candidate	8	12	-4	no	no	83db05db1abf34eed4f84b1f4afddccb1af5242ca20efd37c6d4bb705258a7ba	1ba9e3669037a0d539873ff4ee5d4aaf32a7ce9848de1d245ae93bacb88f63e9	75862895	14978818	3b4f710a2b64b015529e92e342c693d78c81f153154062b635fd9eb4a78a7263	9d90aab0c0e0483219a6327fb5282715cc07e01f8bd28e9b29174b7297fb4e60	yes	yes
Os_noinline	WsfTimerInit	0x0052a474	0x0052a4b8	open_cfw_cordio_wsf_timer_init_candidate	76	68	8	no	no	ea19fbd756d373683a5fcc43ff93ab54d1687faa0cf8d18a442544fb7ce3c549	5234c0bc314395dddf75c5994fe2f3d4ecb03e6c033dc55b46a9fa2eb1ad2907	75862895	14978818	3b4f710a2b64b015529e92e342c693d78c81f153154062b635fd9eb4a78a7263	9d90aab0c0e0483219a6327fb5282715cc07e01f8bd28e9b29174b7297fb4e60	yes	yes
Os_noinline	WsfTimerStartSec	0x0052a4b8	0x0052a4c4	open_cfw_cordio_wsf_timer_start_sec_candidate	8	12	-4	no	no	8fdcd58ad69044991520e8d1700e4770cec3de5ea0dbd0c6dec12641cad909fc	25e09788dfb76889545f0b341a13b957213616ac62410099bc9719876b0909e8	75862895	14978818	3b4f710a2b64b015529e92e342c693d78c81f153154062b635fd9eb4a78a7263	9d90aab0c0e0483219a6327fb5282715cc07e01f8bd28e9b29174b7297fb4e60	yes	yes
