r1_entry,r1_name,rank,reference_entry,reference_name,similarity,significance,r1_self_significance,reference_self_significance
0x000f83e6,"BusFault_Handler",1,0x000f82e4,"NMI_Handler",1.000000000,8.766523578,8.766523578,8.766523578
0x000f83e6,"BusFault_Handler",2,0x000f82e6,"HardFault_Handler",1.000000000,8.766523578,8.766523578,8.766523578
0x000f83e6,"BusFault_Handler",3,0x000f82e8,"MemoryManagement_Handler",1.000000000,8.766523578,8.766523578,8.766523578
0x000f83e6,"BusFault_Handler",4,0x000f82ea,"BusFault_Handler",1.000000000,8.766523578,8.766523578,8.766523578
0x000f83e6,"BusFault_Handler",5,0x000f82ec,"UsageFault_Handler",1.000000000,8.766523578,8.766523578,8.766523578
0x000f83e6,"BusFault_Handler",6,0x000f82f0,"DebugMon_Handler",1.000000000,8.766523578,8.766523578,8.766523578
0x000f83e6,"BusFault_Handler",7,0x000f82f2,"PendSV_Handler",1.000000000,8.766523578,8.766523578,8.766523578
0x000f83e6,"BusFault_Handler",8,0x000f82f4,"SysTick_Handler",1.000000000,8.766523578,8.766523578,8.766523578
0x000f83e6,"BusFault_Handler",9,0x000f82f6,"COMP_LPCOMP_IRQHandler",1.000000000,8.766523578,8.766523578,8.766523578
0x000f83e6,"BusFault_Handler",10,0x000fd928,"_exit",1.000000000,8.766523578,8.766523578,8.766523578
0x000f83e6,"BusFault_Handler",11,0x000f8240,"_stack_init",0.000000000,4.214273637,8.766523578,8.379975367
0x000f83e6,"BusFault_Handler",12,0x000f87e4,"rmap",0.000000000,4.214273637,8.766523578,8.572937276
0x000f84ec,"CRYPTOCELL_IRQHandler",1,0x000f9e1c,"nrf_bootloader_wdt_feed_timer_start",0.105600483,2.495425561,17.048353566,16.112391892
0x000f84ec,"CRYPTOCELL_IRQHandler",2,0x000fa420,"pb_istream_from_buffer",0.094491870,2.100254662,17.048353566,16.348298473
0x000f84ec,"CRYPTOCELL_IRQHandler",3,0x000f8248,"_start",0.000000000,1.718431389,17.048353566,17.465628009
0x000f84ec,"CRYPTOCELL_IRQHandler",4,0x000f9390,"nrf_sdh_ble_evts_poll",0.000000000,1.718431389,17.048353566,15.911585613
0x000f84ec,"CRYPTOCELL_IRQHandler",5,0x000f93a0,"nrf_sdh_ble_app_ram_start_get",0.000000000,1.718431389,17.048353566,15.428501673
0x000f84ec,"CRYPTOCELL_IRQHandler",6,0x000fa0fc,"nrf_bootloader_wdt_feed",0.000000000,1.718431389,17.048353566,15.132416731
0x000f84ec,"CRYPTOCELL_IRQHandler",7,0x000fb2d8,"nrf_dfu_flash_init",0.000000000,1.718431389,17.048353566,15.470655266
0x000f84ec,"CRYPTOCELL_IRQHandler",8,0x000fb348,"nrf_dfu_mbr_copy_bl",0.000000000,1.718431389,17.048353566,15.951893824
0x000f84ec,"CRYPTOCELL_IRQHandler",9,0x000fbd3c,"crypto_init",0.000000000,1.718431389,17.048353566,16.229349774
0x000f84ec,"CRYPTOCELL_IRQHandler",10,0x000fd860,"exit",0.000000000,1.718431389,17.048353566,16.571403855
0x000f84ec,"CRYPTOCELL_IRQHandler",11,0x000fba44,"nrf_dfu_bank0_start_addr",0.094924723,1.268481307,17.048353566,18.512561266
0x000f84ec,"CRYPTOCELL_IRQHandler",12,0x000f8200,"__do_global_dtors_aux",0.000000000,0.843841358,17.048353566,15.089155543
0x000f8510,"CRYS_COMMON_ReverseMemcpy32",1,0x000fce84,"CRYS_COMMON_ReverseMemcpy32",1.000000000,43.234176672,43.234176672,43.234176672
0x000f8510,"CRYS_COMMON_ReverseMemcpy32",2,0x000f9774,"nrf_crypto_internal_swap_endian",0.284094213,4.962847939,43.234176672,26.570915745
0x000f8510,"CRYS_COMMON_ReverseMemcpy32",3,0x000f9544,"nrf_nvmc_write_words",0.184267350,2.429119266,43.234176672,37.394697243
0x000f8510,"CRYS_COMMON_ReverseMemcpy32",4,0x000f975c,"nrf_crypto_internal_swap_endian_in_place",0.181463105,1.513703934,43.234176672,29.145400264
0x000f8510,"CRYS_COMMON_ReverseMemcpy32",5,0x000fc7c4,"PkaSetRegsMapTab",0.150443026,1.239310581,43.234176672,37.264814671
0x000f8510,"CRYS_COMMON_ReverseMemcpy32",6,0x000fd908,"memset",0.199059683,0.434895939,43.234176672,20.537093130
0x000f8510,"CRYS_COMMON_ReverseMemcpy32",7,0x000fd8ec,"memcpy",0.146137739,0.049765333,43.234176672,29.534490883
0x000f8510,"CRYS_COMMON_ReverseMemcpy32",8,0x000fa1e4,"buf_read",0.133291131,-0.141525437,43.234176672,32.420387120
0x000f8510,"CRYS_COMMON_ReverseMemcpy32",9,0x000fc730,"nrf_cc310_bl_hash_sha256_finalize",0.170466197,-1.037032744,43.234176672,63.584595672
0x000f8510,"CRYS_COMMON_ReverseMemcpy32",10,0x000fd888,"__libc_init_array",0.112691478,-1.126769291,43.234176672,34.661576447
0x000f8510,"CRYS_COMMON_ReverseMemcpy32",11,0x000fd918,"strlen",0.138934352,-1.170794623,43.234176672,22.927287501
0x000f8510,"CRYS_COMMON_ReverseMemcpy32",12,0x000f9178,"sdh_state_observer_notify",0.121215774,-1.518352056,43.234176672,24.423210600
0x000f83ec,"DebugMon_Handler",1,0x000f82e4,"NMI_Handler",1.000000000,8.766523578,8.766523578,8.766523578
0x000f83ec,"DebugMon_Handler",2,0x000f82e6,"HardFault_Handler",1.000000000,8.766523578,8.766523578,8.766523578
0x000f83ec,"DebugMon_Handler",3,0x000f82e8,"MemoryManagement_Handler",1.000000000,8.766523578,8.766523578,8.766523578
0x000f83ec,"DebugMon_Handler",4,0x000f82ea,"BusFault_Handler",1.000000000,8.766523578,8.766523578,8.766523578
0x000f83ec,"DebugMon_Handler",5,0x000f82ec,"UsageFault_Handler",1.000000000,8.766523578,8.766523578,8.766523578
0x000f83ec,"DebugMon_Handler",6,0x000f82f0,"DebugMon_Handler",1.000000000,8.766523578,8.766523578,8.766523578
0x000f83ec,"DebugMon_Handler",7,0x000f82f2,"PendSV_Handler",1.000000000,8.766523578,8.766523578,8.766523578
0x000f83ec,"DebugMon_Handler",8,0x000f82f4,"SysTick_Handler",1.000000000,8.766523578,8.766523578,8.766523578
0x000f83ec,"DebugMon_Handler",9,0x000f82f6,"COMP_LPCOMP_IRQHandler",1.000000000,8.766523578,8.766523578,8.766523578
0x000f83ec,"DebugMon_Handler",10,0x000fd928,"_exit",1.000000000,8.766523578,8.766523578,8.766523578
0x000f83ec,"DebugMon_Handler",11,0x000f8240,"_stack_init",0.000000000,4.214273637,8.766523578,8.379975367
0x000f83ec,"DebugMon_Handler",12,0x000f87e4,"rmap",0.000000000,4.214273637,8.766523578,8.572937276
0x000f83f2,"Default_Handler",1,0x000f82e4,"NMI_Handler",1.000000000,8.766523578,8.766523578,8.766523578
0x000f83f2,"Default_Handler",2,0x000f82e6,"HardFault_Handler",1.000000000,8.766523578,8.766523578,8.766523578
0x000f83f2,"Default_Handler",3,0x000f82e8,"MemoryManagement_Handler",1.000000000,8.766523578,8.766523578,8.766523578
0x000f83f2,"Default_Handler",4,0x000f82ea,"BusFault_Handler",1.000000000,8.766523578,8.766523578,8.766523578
0x000f83f2,"Default_Handler",5,0x000f82ec,"UsageFault_Handler",1.000000000,8.766523578,8.766523578,8.766523578
0x000f83f2,"Default_Handler",6,0x000f82f0,"DebugMon_Handler",1.000000000,8.766523578,8.766523578,8.766523578
0x000f83f2,"Default_Handler",7,0x000f82f2,"PendSV_Handler",1.000000000,8.766523578,8.766523578,8.766523578
0x000f83f2,"Default_Handler",8,0x000f82f4,"SysTick_Handler",1.000000000,8.766523578,8.766523578,8.766523578
0x000f83f2,"Default_Handler",9,0x000f82f6,"COMP_LPCOMP_IRQHandler",1.000000000,8.766523578,8.766523578,8.766523578
0x000f83f2,"Default_Handler",10,0x000fd928,"_exit",1.000000000,8.766523578,8.766523578,8.766523578
0x000f83f2,"Default_Handler",11,0x000f8240,"_stack_init",0.000000000,4.214273637,8.766523578,8.379975367
0x000f83f2,"Default_Handler",12,0x000f87e4,"rmap",0.000000000,4.214273637,8.766523578,8.572937276
0x000f83e2,"HardFault_Handler",1,0x000f82e4,"NMI_Handler",1.000000000,8.766523578,8.766523578,8.766523578
0x000f83e2,"HardFault_Handler",2,0x000f82e6,"HardFault_Handler",1.000000000,8.766523578,8.766523578,8.766523578
0x000f83e2,"HardFault_Handler",3,0x000f82e8,"MemoryManagement_Handler",1.000000000,8.766523578,8.766523578,8.766523578
0x000f83e2,"HardFault_Handler",4,0x000f82ea,"BusFault_Handler",1.000000000,8.766523578,8.766523578,8.766523578
0x000f83e2,"HardFault_Handler",5,0x000f82ec,"UsageFault_Handler",1.000000000,8.766523578,8.766523578,8.766523578
0x000f83e2,"HardFault_Handler",6,0x000f82f0,"DebugMon_Handler",1.000000000,8.766523578,8.766523578,8.766523578
0x000f83e2,"HardFault_Handler",7,0x000f82f2,"PendSV_Handler",1.000000000,8.766523578,8.766523578,8.766523578
0x000f83e2,"HardFault_Handler",8,0x000f82f4,"SysTick_Handler",1.000000000,8.766523578,8.766523578,8.766523578
0x000f83e2,"HardFault_Handler",9,0x000f82f6,"COMP_LPCOMP_IRQHandler",1.000000000,8.766523578,8.766523578,8.766523578
0x000f83e2,"HardFault_Handler",10,0x000fd928,"_exit",1.000000000,8.766523578,8.766523578,8.766523578
0x000f83e2,"HardFault_Handler",11,0x000f8240,"_stack_init",0.000000000,4.214273637,8.766523578,8.379975367
0x000f83e2,"HardFault_Handler",12,0x000f87e4,"rmap",0.000000000,4.214273637,8.766523578,8.572937276
0x000f83e4,"MemoryManagement_Handler",1,0x000f82e4,"NMI_Handler",1.000000000,8.766523578,8.766523578,8.766523578
0x000f83e4,"MemoryManagement_Handler",2,0x000f82e6,"HardFault_Handler",1.000000000,8.766523578,8.766523578,8.766523578
0x000f83e4,"MemoryManagement_Handler",3,0x000f82e8,"MemoryManagement_Handler",1.000000000,8.766523578,8.766523578,8.766523578
0x000f83e4,"MemoryManagement_Handler",4,0x000f82ea,"BusFault_Handler",1.000000000,8.766523578,8.766523578,8.766523578
0x000f83e4,"MemoryManagement_Handler",5,0x000f82ec,"UsageFault_Handler",1.000000000,8.766523578,8.766523578,8.766523578
0x000f83e4,"MemoryManagement_Handler",6,0x000f82f0,"DebugMon_Handler",1.000000000,8.766523578,8.766523578,8.766523578
0x000f83e4,"MemoryManagement_Handler",7,0x000f82f2,"PendSV_Handler",1.000000000,8.766523578,8.766523578,8.766523578
0x000f83e4,"MemoryManagement_Handler",8,0x000f82f4,"SysTick_Handler",1.000000000,8.766523578,8.766523578,8.766523578
0x000f83e4,"MemoryManagement_Handler",9,0x000f82f6,"COMP_LPCOMP_IRQHandler",1.000000000,8.766523578,8.766523578,8.766523578
0x000f83e4,"MemoryManagement_Handler",10,0x000fd928,"_exit",1.000000000,8.766523578,8.766523578,8.766523578
0x000f83e4,"MemoryManagement_Handler",11,0x000f8240,"_stack_init",0.000000000,4.214273637,8.766523578,8.379975367
0x000f83e4,"MemoryManagement_Handler",12,0x000f87e4,"rmap",0.000000000,4.214273637,8.766523578,8.572937276
0x000f83e0,"NMI_Handler",1,0x000f82e4,"NMI_Handler",1.000000000,8.766523578,8.766523578,8.766523578
0x000f83e0,"NMI_Handler",2,0x000f82e6,"HardFault_Handler",1.000000000,8.766523578,8.766523578,8.766523578
0x000f83e0,"NMI_Handler",3,0x000f82e8,"MemoryManagement_Handler",1.000000000,8.766523578,8.766523578,8.766523578
0x000f83e0,"NMI_Handler",4,0x000f82ea,"BusFault_Handler",1.000000000,8.766523578,8.766523578,8.766523578
0x000f83e0,"NMI_Handler",5,0x000f82ec,"UsageFault_Handler",1.000000000,8.766523578,8.766523578,8.766523578
0x000f83e0,"NMI_Handler",6,0x000f82f0,"DebugMon_Handler",1.000000000,8.766523578,8.766523578,8.766523578
0x000f83e0,"NMI_Handler",7,0x000f82f2,"PendSV_Handler",1.000000000,8.766523578,8.766523578,8.766523578
0x000f83e0,"NMI_Handler",8,0x000f82f4,"SysTick_Handler",1.000000000,8.766523578,8.766523578,8.766523578
0x000f83e0,"NMI_Handler",9,0x000f82f6,"COMP_LPCOMP_IRQHandler",1.000000000,8.766523578,8.766523578,8.766523578
0x000f83e0,"NMI_Handler",10,0x000fd928,"_exit",1.000000000,8.766523578,8.766523578,8.766523578
0x000f83e0,"NMI_Handler",11,0x000f8240,"_stack_init",0.000000000,4.214273637,8.766523578,8.379975367
0x000f83e0,"NMI_Handler",12,0x000f87e4,"rmap",0.000000000,4.214273637,8.766523578,8.572937276
0x000f83ee,"PendSV_Handler",1,0x000f82e4,"NMI_Handler",1.000000000,8.766523578,8.766523578,8.766523578
0x000f83ee,"PendSV_Handler",2,0x000f82e6,"HardFault_Handler",1.000000000,8.766523578,8.766523578,8.766523578
0x000f83ee,"PendSV_Handler",3,0x000f82e8,"MemoryManagement_Handler",1.000000000,8.766523578,8.766523578,8.766523578
0x000f83ee,"PendSV_Handler",4,0x000f82ea,"BusFault_Handler",1.000000000,8.766523578,8.766523578,8.766523578
0x000f83ee,"PendSV_Handler",5,0x000f82ec,"UsageFault_Handler",1.000000000,8.766523578,8.766523578,8.766523578
0x000f83ee,"PendSV_Handler",6,0x000f82f0,"DebugMon_Handler",1.000000000,8.766523578,8.766523578,8.766523578
0x000f83ee,"PendSV_Handler",7,0x000f82f2,"PendSV_Handler",1.000000000,8.766523578,8.766523578,8.766523578
0x000f83ee,"PendSV_Handler",8,0x000f82f4,"SysTick_Handler",1.000000000,8.766523578,8.766523578,8.766523578
0x000f83ee,"PendSV_Handler",9,0x000f82f6,"COMP_LPCOMP_IRQHandler",1.000000000,8.766523578,8.766523578,8.766523578
0x000f83ee,"PendSV_Handler",10,0x000fd928,"_exit",1.000000000,8.766523578,8.766523578,8.766523578
0x000f83ee,"PendSV_Handler",11,0x000f8240,"_stack_init",0.000000000,4.214273637,8.766523578,8.379975367
0x000f83ee,"PendSV_Handler",12,0x000f87e4,"rmap",0.000000000,4.214273637,8.766523578,8.572937276
0x000f852c,"PkaAddAff",1,0x000f82e4,"NMI_Handler",0.096322694,-7.135709360,62.594338498,8.766523578
0x000f852c,"PkaAddAff",2,0x000f82e6,"HardFault_Handler",0.096322694,-7.135709360,62.594338498,8.766523578
0x000f852c,"PkaAddAff",3,0x000f82e8,"MemoryManagement_Handler",0.096322694,-7.135709360,62.594338498,8.766523578
0x000f852c,"PkaAddAff",4,0x000f82ea,"BusFault_Handler",0.096322694,-7.135709360,62.594338498,8.766523578
0x000f852c,"PkaAddAff",5,0x000f82ec,"UsageFault_Handler",0.096322694,-7.135709360,62.594338498,8.766523578
0x000f852c,"PkaAddAff",6,0x000f82f0,"DebugMon_Handler",0.096322694,-7.135709360,62.594338498,8.766523578
0x000f852c,"PkaAddAff",7,0x000f82f2,"PendSV_Handler",0.096322694,-7.135709360,62.594338498,8.766523578
0x000f852c,"PkaAddAff",8,0x000f82f4,"SysTick_Handler",0.096322694,-7.135709360,62.594338498,8.766523578
0x000f852c,"PkaAddAff",9,0x000f82f6,"COMP_LPCOMP_IRQHandler",0.096322694,-7.135709360,62.594338498,8.766523578
0x000f852c,"PkaAddAff",10,0x000fd928,"_exit",0.096322694,-7.135709360,62.594338498,8.766523578
0x000f852c,"PkaAddAff",11,0x000f866c,"nrf_atomic_u32_fetch_store",0.096991722,-7.459007769,62.594338498,20.043934639
0x000f852c,"PkaAddAff",12,0x000f97b8,"__NVIC_SystemReset",0.066042527,-7.705464445,62.594338498,11.873922398
0x000f8640,"PkaAddJcbAfn2Mdf",1,0x000fc910,"PkaSetRegsSizesTab",0.154895354,-6.711003948,76.905404504,22.442562969
0x000f8640,"PkaAddJcbAfn2Mdf",2,0x000f866c,"nrf_atomic_u32_fetch_store",0.121332746,-7.954561034,76.905404504,20.043934639
0x000f8640,"PkaAddJcbAfn2Mdf",3,0x000fd448,"PkaJcb2Afn",0.198509070,-8.268821306,76.905404504,48.341608100
0x000f8640,"PkaAddJcbAfn2Mdf",4,0x000f8682,"nrf_atomic_u32_fetch_or",0.115127205,-8.273764386,76.905404504,21.597634049
0x000f8640,"PkaAddJcbAfn2Mdf",5,0x000f869a,"nrf_atomic_u32_and",0.115127205,-8.273764386,76.905404504,21.597634049
0x000f8640,"PkaAddJcbAfn2Mdf",6,0x000fd918,"strlen",0.110510340,-8.592967738,76.905404504,22.927287501
0x000f8640,"PkaAddJcbAfn2Mdf",7,0x000f82e4,"NMI_Handler",0.086053364,-8.869566416,76.905404504,8.766523578
0x000f8640,"PkaAddJcbAfn2Mdf",8,0x000f82e6,"HardFault_Handler",0.086053364,-8.869566416,76.905404504,8.766523578
0x000f8640,"PkaAddJcbAfn2Mdf",9,0x000f82e8,"MemoryManagement_Handler",0.086053364,-8.869566416,76.905404504,8.766523578
0x000f8640,"PkaAddJcbAfn2Mdf",10,0x000f82ea,"BusFault_Handler",0.086053364,-8.869566416,76.905404504,8.766523578
0x000f8640,"PkaAddJcbAfn2Mdf",11,0x000f82ec,"UsageFault_Handler",0.086053364,-8.869566416,76.905404504,8.766523578
0x000f8640,"PkaAddJcbAfn2Mdf",12,0x000f82f0,"DebugMon_Handler",0.086053364,-8.869566416,76.905404504,8.766523578
0x000f87d4,"PkaClearBlockOfRegs",1,0x000fc9c8,"PkaClearBlockOfRegs",0.650765681,85.523242098,161.961052329,146.558511690
0x000f87d4,"PkaClearBlockOfRegs",2,0x000fcb2c,"PkaCopyDataIntoPkaReg",0.172383914,-2.106277621,161.961052329,101.685937537
0x000f87d4,"PkaClearBlockOfRegs",3,0x000fc7c4,"PkaSetRegsMapTab",0.126815943,-4.506845536,161.961052329,37.264814671
0x000f87d4,"PkaClearBlockOfRegs",4,0x000fd888,"__libc_init_array",0.122111728,-4.662459086,161.961052329,34.661576447
0x000f87d4,"PkaClearBlockOfRegs",5,0x000f82bc,"Reset_Handler",0.111122056,-5.446748980,161.961052329,26.461217820
0x000f87d4,"PkaClearBlockOfRegs",6,0x000f8c48,"nvmc_wait",0.113464960,-5.799341812,161.961052329,14.328249014
0x000f87d4,"PkaClearBlockOfRegs",7,0x000f94d8,"wait_for_flash_ready",0.113464960,-5.799341812,161.961052329,14.328249014
0x000f87d4,"PkaClearBlockOfRegs",8,0x000fa060,"wdt_feed",0.091845176,-7.468797534,161.961052329,34.451333587
0x000f87d4,"PkaClearBlockOfRegs",9,0x000fa094,"wdt_feed_timer_handler",0.091845176,-7.468797534,161.961052329,34.451333587
0x000f87d4,"PkaClearBlockOfRegs",10,0x000fc910,"PkaSetRegsSizesTab",0.082826906,-7.556395072,161.961052329,22.442562969
0x000f87d4,"PkaClearBlockOfRegs",11,0x000fd918,"strlen",0.076371116,-7.826601525,161.961052329,22.927287501
0x000f87d4,"PkaClearBlockOfRegs",12,0x000fd908,"memset",0.074833624,-7.876898619,161.961052329,20.537093130
0x000f8914,"PkaCopyDataIntoPkaReg",1,0x000fcb2c,"PkaCopyDataIntoPkaReg",0.686419406,63.753776949,106.810014404,101.685937537
0x000f8914,"PkaCopyDataIntoPkaReg",2,0x000fc9c8,"PkaClearBlockOfRegs",0.196996397,0.959869471,106.810014404,146.558511690
0x000f8914,"PkaCopyDataIntoPkaReg",3,0x000fc7c4,"PkaSetRegsMapTab",0.170142932,-0.342508077,106.810014404,37.264814671
0x000f8914,"PkaCopyDataIntoPkaReg",4,0x000fd918,"strlen",0.157435758,-1.998926940,106.810014404,22.927287501
0x000f8914,"PkaCopyDataIntoPkaReg",5,0x000fd908,"memset",0.123614428,-3.939238057,106.810014404,20.537093130
0x000f8914,"PkaCopyDataIntoPkaReg",6,0x000fc910,"PkaSetRegsSizesTab",0.119464560,-4.066159082,106.810014404,22.442562969
0x000f8914,"PkaCopyDataIntoPkaReg",7,0x000f975c,"nrf_crypto_internal_swap_endian_in_place",0.112371536,-4.367139146,106.810014404,29.145400264
0x000f8914,"PkaCopyDataIntoPkaReg",8,0x000fc80c,"PkaGetRegEffectiveSizeInBits",0.141750491,-5.154565637,106.810014404,85.362759231
0x000f8914,"PkaCopyDataIntoPkaReg",9,0x000f82bc,"Reset_Handler",0.103731311,-5.253258566,106.810014404,26.461217820
0x000f8914,"PkaCopyDataIntoPkaReg",10,0x000fa1b6,"pb_field_iter_find",0.108641227,-5.909054879,106.810014404,36.710176325
0x000f8914,"PkaCopyDataIntoPkaReg",11,0x000f9774,"nrf_crypto_internal_swap_endian",0.077852800,-6.418774531,106.810014404,26.570915745
0x000f8914,"PkaCopyDataIntoPkaReg",12,0x000f82e4,"NMI_Handler",0.072168350,-6.422344538,106.810014404,8.766523578
0x000f89d0,"PkaDoubleMdf2Jcb",1,0x000f866c,"nrf_atomic_u32_fetch_store",0.131698154,-7.521411635,66.184784865,20.043934639
0x000f89d0,"PkaDoubleMdf2Jcb",2,0x000f8682,"nrf_atomic_u32_fetch_or",0.124962476,-7.835087100,66.184784865,21.597634049
0x000f89d0,"PkaDoubleMdf2Jcb",3,0x000f869a,"nrf_atomic_u32_and",0.124962476,-7.835087100,66.184784865,21.597634049
0x000f89d0,"PkaDoubleMdf2Jcb",4,0x000fc910,"PkaSetRegsSizesTab",0.121707463,-8.148762564,66.184784865,22.442562969
0x000f89d0,"PkaDoubleMdf2Jcb",5,0x000fd918,"strlen",0.119951194,-8.148762564,66.184784865,22.927287501
0x000f89d0,"PkaDoubleMdf2Jcb",6,0x000f82e4,"NMI_Handler",0.093404868,-8.481697641,66.184784865,8.766523578
0x000f89d0,"PkaDoubleMdf2Jcb",7,0x000f82e6,"HardFault_Handler",0.093404868,-8.481697641,66.184784865,8.766523578
0x000f89d0,"PkaDoubleMdf2Jcb",8,0x000f82e8,"MemoryManagement_Handler",0.093404868,-8.481697641,66.184784865,8.766523578
0x000f89d0,"PkaDoubleMdf2Jcb",9,0x000f82ea,"BusFault_Handler",0.093404868,-8.481697641,66.184784865,8.766523578
0x000f89d0,"PkaDoubleMdf2Jcb",10,0x000f82ec,"UsageFault_Handler",0.093404868,-8.481697641,66.184784865,8.766523578
0x000f89d0,"PkaDoubleMdf2Jcb",11,0x000f82f0,"DebugMon_Handler",0.093404868,-8.481697641,66.184784865,8.766523578
0x000f89d0,"PkaDoubleMdf2Jcb",12,0x000f82f2,"PendSV_Handler",0.093404868,-8.481697641,66.184784865,8.766523578
0x000f8b48,"PkaDoubleMdf2Mdf",1,0x000f866c,"nrf_atomic_u32_fetch_store",0.129537848,-8.273928443,68.208600803,20.043934639
0x000f8b48,"PkaDoubleMdf2Mdf",2,0x000f8682,"nrf_atomic_u32_fetch_or",0.122912658,-8.596743575,68.208600803,21.597634049
0x000f8b48,"PkaDoubleMdf2Mdf",3,0x000f869a,"nrf_atomic_u32_and",0.122912658,-8.596743575,68.208600803,21.597634049
0x000f8b48,"PkaDoubleMdf2Mdf",4,0x000fc910,"PkaSetRegsSizesTab",0.119711039,-8.919558706,68.208600803,22.442562969
0x000f8b48,"PkaDoubleMdf2Mdf",5,0x000fd918,"strlen",0.117983578,-8.919558706,68.208600803,22.927287501
0x000f8b48,"PkaDoubleMdf2Mdf",6,0x000f82e4,"NMI_Handler",0.091872705,-9.159348633,68.208600803,8.766523578
0x000f8b48,"PkaDoubleMdf2Mdf",7,0x000f82e6,"HardFault_Handler",0.091872705,-9.159348633,68.208600803,8.766523578
0x000f8b48,"PkaDoubleMdf2Mdf",8,0x000f82e8,"MemoryManagement_Handler",0.091872705,-9.159348633,68.208600803,8.766523578
0x000f8b48,"PkaDoubleMdf2Mdf",9,0x000f82ea,"BusFault_Handler",0.091872705,-9.159348633,68.208600803,8.766523578
0x000f8b48,"PkaDoubleMdf2Mdf",10,0x000f82ec,"UsageFault_Handler",0.091872705,-9.159348633,68.208600803,8.766523578
0x000f8b48,"PkaDoubleMdf2Mdf",11,0x000f82f0,"DebugMon_Handler",0.091872705,-9.159348633,68.208600803,8.766523578
0x000f8b48,"PkaDoubleMdf2Mdf",12,0x000f82f2,"PendSV_Handler",0.091872705,-9.159348633,68.208600803,8.766523578
0x000f8cf4,"PkaEcdsaVerify",1,0x000fc584,"nrf_cc310_bl_ecdsa_verify_secp256r1",0.088027346,-11.515396388,126.085257645,18.697918980
0x000f8cf4,"PkaEcdsaVerify",2,0x000f82e4,"NMI_Handler",0.066122670,-11.837383769,126.085257645,8.766523578
0x000f8cf4,"PkaEcdsaVerify",3,0x000f82e6,"HardFault_Handler",0.066122670,-11.837383769,126.085257645,8.766523578
0x000f8cf4,"PkaEcdsaVerify",4,0x000f82e8,"MemoryManagement_Handler",0.066122670,-11.837383769,126.085257645,8.766523578
0x000f8cf4,"PkaEcdsaVerify",5,0x000f82ea,"BusFault_Handler",0.066122670,-11.837383769,126.085257645,8.766523578
0x000f8cf4,"PkaEcdsaVerify",6,0x000f82ec,"UsageFault_Handler",0.066122670,-11.837383769,126.085257645,8.766523578
0x000f8cf4,"PkaEcdsaVerify",7,0x000f82f0,"DebugMon_Handler",0.066122670,-11.837383769,126.085257645,8.766523578
0x000f8cf4,"PkaEcdsaVerify",8,0x000f82f2,"PendSV_Handler",0.066122670,-11.837383769,126.085257645,8.766523578
0x000f8cf4,"PkaEcdsaVerify",9,0x000f82f4,"SysTick_Handler",0.066122670,-11.837383769,126.085257645,8.766523578
0x000f8cf4,"PkaEcdsaVerify",10,0x000f82f6,"COMP_LPCOMP_IRQHandler",0.066122670,-11.837383769,126.085257645,8.766523578
0x000f8cf4,"PkaEcdsaVerify",11,0x000fd928,"_exit",0.066122670,-11.837383769,126.085257645,8.766523578
0x000f8cf4,"PkaEcdsaVerify",12,0x000f97b8,"__NVIC_SystemReset",0.045336234,-12.525049098,126.085257645,11.873922398
0x000f8f80,"PkaFinishAndMutexUnlock",1,0x000fcb08,"PkaFinishAndMutexUnlock",0.809839909,18.109362604,22.196951884,22.124799157
0x000f8f80,"PkaFinishAndMutexUnlock",2,0x000fbea8,"nrf_dfu_validation_init_cmd_create",0.413043556,8.413138219,22.196951884,25.968053209
0x000f8f80,"PkaFinishAndMutexUnlock",3,0x000f95b6,"nrf_crypto_internal_ecc_raw_input_check",0.297894499,6.712904314,22.196951884,20.893639822
0x000f8f80,"PkaFinishAndMutexUnlock",4,0x000f959e,"nrf_crypto_internal_ecc_key_input_check",0.288940553,5.935528625,22.196951884,21.830400154
0x000f8f80,"PkaFinishAndMutexUnlock",5,0x000fc3b4,"verify_context_ecdsa_verify_secp256r1",0.242806528,5.329698282,22.196951884,20.594658968
0x000f8f80,"PkaFinishAndMutexUnlock",6,0x000fc638,"verify_context_hash_sha256",0.242806528,5.329698282,22.196951884,20.594658968
0x000f8f80,"PkaFinishAndMutexUnlock",7,0x000f8ed8,"hash_result_get",0.323992957,4.147451175,22.196951884,38.446979493
0x000f8f80,"PkaFinishAndMutexUnlock",8,0x000f9de4,"nrf_bootloader_dfu_inactivity_timer_restart",0.169989366,3.924403078,22.196951884,22.957625372
0x000f8f80,"PkaFinishAndMutexUnlock",9,0x000f9584,"nrf_crypto_internal_ecc_key_output_prepare",0.222727323,3.884298930,22.196951884,23.342888392
0x000f8f80,"PkaFinishAndMutexUnlock",10,0x000f985c,"nrf_dfu_set_adv_name_handler",0.189490183,3.534123324,22.196951884,19.648848308
0x000f8f80,"PkaFinishAndMutexUnlock",11,0x000fc658,"nrf_cc310_bl_hash_sha256_init",0.183029689,3.534123324,22.196951884,20.628690448
0x000f8f80,"PkaFinishAndMutexUnlock",12,0x000fb92c,"nrf_dfu_settings_adv_name_write",0.235646705,3.226574396,22.196951884,29.795569392
0x000f8fa4,"PkaGetNextMsBit",1,0x000fc89c,"PkaGetNextMsBit",0.669755783,38.885965531,65.530341970,61.639874465
0x000f8fa4,"PkaGetNextMsBit",2,0x000f9b98,"nrf_bootloader_flash_protect",0.135829434,-1.655907122,65.530341970,38.965021271
